work,tlg,book,n,text,text_clean,source
The Taking of Ilios,tlg001,1,105,"εἴ μιν ζωὸν ἔτετμεν, ἐλαυνέμεν ἵππιος Ἄρης.","εἴ μιν ζωὸν ἔτετμεν, ἐλαυνέμεν ἵππιος Ἄρης.",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,106,"ἀμφὶ δέ μιν μέγα τεῖχος ἐλήλατο, μή τις Ἀχαιῶν","ἀμφὶ δέ μιν μέγα τεῖχος ἐλήλατο, μή τις Ἀχαιῶν",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,107,"πρίν μιν ἐσαθρήσειε, δόλον δʼ ἀνάπυστον ἀνάψῃ.","πρίν μιν ἐσαθρήσειε, δόλον δ’ ἀνάπυστον ἀνάψῃ.",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,108,οἱ δὲ Μυκηναίης Ἀγαμέμνονος ἐγγύθι νηὸς,οἱ δὲ Μυκηναίης Ἀγαμέμνονος ἐγγύθι νηὸς,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,109,λαῶν ὀρνυμένων ὅμαδον καὶ κῦμα φυγόντες,λαῶν ὀρνυμένων ὅμαδον καὶ κῦμα φυγόντες,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,110,ἐς βουλὴν βασιλῆες ἀολλίσθησαν Ἀχαιῶν.,ἐς βουλὴν βασιλῆες ἀολλίσθησαν Ἀχαιῶν.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,111,ἡ δὲ τανυφθόγγοιο δέμας κήρυκος ἑλοῦσα,ἡ δὲ τανυφθόγγοιο δέμας κήρυκος ἑλοῦσα,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,112,συμφράδμων Ὀδυσῆι παρίστατο θοῦρις Ἀθήνη,συμφράδμων Ὀδυσῆι παρίστατο θοῦρις Ἀθήνη,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,113,ἀνδρὸς ἐπιχρίουσα μελίχροϊ νέκταρι φωνήν.,ἀνδρὸς ἐπιχρίουσα μελίχροϊ νέκταρι φωνήν.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,114,αὐτὰρ ὁ δαιμονίῃσι νόον βουλῇσιν ἑλίσσων,αὐτὰρ ὁ δαιμονίῃσι νόον βουλῇσιν ἑλίσσων,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,115,πρῶτα μὲν εἱστήκει κενεόφρονι φωτὶ ἐοικὼς,πρῶτα μὲν εἱστήκει κενεόφρονι φωτὶ ἐοικὼς,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,116,"ὄμματος ἀτρέπτοιο βολὴν ἐπὶ γαῖαν ἐρείσας,","ὄμματος ἀτρέπτοιο βολὴν ἐπὶ γαῖαν ἐρείσας,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,117,ἄφνω δʼ ἀενάων ἐπέων ὠδῖνας ἀνοίξας,ἄφνω δ’ ἀενάων ἐπέων ὠδῖνας ἀνοίξας,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,118,δεινὸν ἀνεβρόντησε καὶ ἠερίης ἅτε πηγῆς,δεινὸν ἀνεβρόντησε καὶ ἠερίης ἅτε πηγῆς,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,119,ἐξέχεεν μέγα λαῖτμα μελισταγέος νιφετοῖο·,ἐξέχεεν μέγα λαῖτμα μελισταγέος νιφετοῖο·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,120,"ὦ φίλοι, ἤδη μὲν κρύφιος λόχος ἐκτετέλεσται","ὦ φίλοι, ἤδη μὲν κρύφιος λόχος ἐκτετέλεσται",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,121,"χερσὶ μὲν ἀνδρομέῃσιν, ἀτὰρ βουλῇσιν Ἀθήνης.","χερσὶ μὲν ἀνδρομέῃσιν, ἀτὰρ βουλῇσιν Ἀθήνης.",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,122,"ὑμεῖς δʼ, οἵτε μάλιστα πεποίθατε κάρτεϊ χειρῶν,","ὑμεῖς δ’, οἵτε μάλιστα πεποίθατε κάρτεϊ χειρῶν,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,123,πρόφρονες ἀλκήεντι νόῳ καὶ τλήμονι θυμῷ,πρόφρονες ἀλκήεντι νόῳ καὶ τλήμονι θυμῷ,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,124,σπέσθε μοι· οὐ γὰρ ἔοικε πολὺν χρόνον ἐνθάδʼ ἐόντας,σπέσθε μοι· οὐ γὰρ ἔοικε πολὺν χρόνον ἐνθάδ’ ἐόντας,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,125,"μοχθίζειν ἀτέλεστα καὶ ἀχρέα γηράσκοντας,","μοχθίζειν ἀτέλεστα καὶ ἀχρέα γηράσκοντας,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,126,ἀλλὰ χρὴ ζώοντας ἀοίδιμον ἔργον ἀνύσσαι,ἀλλὰ χρὴ ζώοντας ἀοίδιμον ἔργον ἀνύσσαι,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,127,ἢ θανάτῳ βροτόεντι κακοκλεὲς αἶσχος ἀλύξαι.,ἢ θανάτῳ βροτόεντι κακοκλεὲς αἶσχος ἀλύξαι.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,128,"ἡμῖν θαλπωραὶ προφερέστεραι ἤπερ ἐκείνοις,","ἡμῖν θαλπωραὶ προφερέστεραι ἤπερ ἐκείνοις,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,129,εἰ μήπω στρουθοῖο καὶ ἀρχαίοιο δράκοντος,εἰ μήπω στρουθοῖο καὶ ἀρχαίοιο δράκοντος,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,130,καὶ καλῆς πλατάνοιο καὶ ὠκυμόροις ἐπὶ τέκνοις,καὶ καλῆς πλατάνοιο καὶ ὠκυμόροις ἐπὶ τέκνοις,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,131,μητέρος ἑλκομένης ἁπαλῶν τʼ ἐλάθεσθε νεοσσῶν.,μητέρος ἑλκομένης ἁπαλῶν τ’ ἐλάθεσθε νεοσσῶν.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,132,"εἰ δὲ θεοπροπίῃσι γέρων ἀνεβάλλετο Κάλχας,","εἰ δὲ θεοπροπίῃσι γέρων ἀνεβάλλετο Κάλχας,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,133,ἀλλὰ καὶ ὣς Ἑλένοιο μετήλυδος ὀμφητῆρος,ἀλλὰ καὶ ὣς Ἑλένοιο μετήλυδος ὀμφητῆρος,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,134,μαντοσύναι καλέουσιν ἑτοιμοτάτην ἐπὶ νίκην.,μαντοσύναι καλέουσιν ἑτοιμοτάτην ἐπὶ νίκην.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,135,"τούνεκά μοι πείθεσθε, καὶ ἱππείην ἐπὶ νηδὺν","τούνεκά μοι πείθεσθε, καὶ ἱππείην ἐπὶ νηδὺν",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,136,"θαρσαλέοι σπεύδωμεν, ὅπως αὐτάγρετον ἄλγος","θαρσαλέοι σπεύδωμεν, ὅπως αὐτάγρετον ἄλγος",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,137,Τρῶες ἀταρβήτοιο θεῆς ἀπατήνορα τέχνην,Τρῶες ἀταρβήτοιο θεῆς ἀπατήνορα τέχνην,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,138,Ἴλιον εἰσανάγωσιν ἑὸν κακὸν ἀμφαγαπῶντες.,Ἴλιον εἰσανάγωσιν ἑὸν κακὸν ἀμφαγαπῶντες.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,139,οἱ δʼ ἄλλοι πρυμναῖα μεθίετε πείσματα νηῶν,οἱ δ’ ἄλλοι πρυμναῖα μεθίετε πείσματα νηῶν,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,140,πῦρ ἴδιον πλεκτῇσιν ἐνὶ κλισίῃσι βαλόντες·,πῦρ ἴδιον πλεκτῇσιν ἐνὶ κλισίῃσι βαλόντες·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,141,Ἰλιάδος δὲ λιπόντες ἐρημαίην χθονὸς ἀκτὴν,Ἰλιάδος δὲ λιπόντες ἐρημαίην χθονὸς ἀκτὴν,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,142,"πλώετε πασσυδίῃ ψευδώνυμον οἴκαδε νόστον,","πλώετε πασσυδίῃ ψευδώνυμον οἴκαδε νόστον,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,143,εἰσόκεν εὐόρμου τετανυσμένον ὲκ περιωπῆς,εἰσόκεν εὐόρμου τετανυσμένον ὲκ περιωπῆς,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,144,ὔμμι συναγρομένοις ἐπὶ γείτονος αἰγιαλοῖο,ὔμμι συναγρομένοις ἐπὶ γείτονος αἰγιαλοῖο,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,145,σημαίνῃ παλίνορσον ἐπὶ πλόον ἑσπέριον πῦρ.,σημαίνῃ παλίνορσον ἐπὶ πλόον ἑσπέριον πῦρ.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,146,καὶ τότε μήτε τις ὄκνος ἐπειγομένων ἐρετάων,καὶ τότε μήτε τις ὄκνος ἐπειγομένων ἐρετάων,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,147,"γινέσθω μήτʼ ἄλλο φόβου νέφος, οἷά τε νύκτες","γινέσθω μήτ’ ἄλλο φόβου νέφος, οἷά τε νύκτες",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,148,ἀνθρώποισι φέρουσιν ἐλαφροῦ δείματα θυμοῦ.,ἀνθρώποισι φέρουσιν ἐλαφροῦ δείματα θυμοῦ.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,149,"ἔστω δὲ προτέρης ἀρετῆς ἐμφύλιος αἰδώς,","ἔστω δὲ προτέρης ἀρετῆς ἐμφύλιος αἰδώς,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,150,"μηδέ τις αἰσχύνειεν ἑὸν κλέος, ὥς κεν ἕκαστος","μηδέ τις αἰσχύνειεν ἑὸν κλέος, ὥς κεν ἕκαστος",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,151,ἄξιον ὧν ἐμόγησε λάβῃ γέρας ἱπποσυνάων.,ἄξιον ὧν ἐμόγησε λάβῃ γέρας ἱπποσυνάων.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,152,ὣς φάμενος βουλῆς ἐξήρχετο· τοῖο δὲ μύθοις,ὣς φάμενος βουλῆς ἐξήρχετο· τοῖο δὲ μύθοις,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,153,"πρῶτος ἐφωμάρτησε Νεοπτόλεμος θεοειδής,","πρῶτος ἐφωμάρτησε Νεοπτόλεμος θεοειδής,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,154,"πῶλος ἅτε δροσόεντος ἐπειγόμενος πεδίοιο,","πῶλος ἅτε δροσόεντος ἐπειγόμενος πεδίοιο,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,155,ὅστε νεοζυγέεσσιν ἀγαλλόμενος φαλάροισιν,ὅστε νεοζυγέεσσιν ἀγαλλόμενος φαλάροισιν,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,156,ἔφθασε καὶ μάστιγα καὶ ἡνιοχῆος ἀπειλήν.,ἔφθασε καὶ μάστιγα καὶ ἡνιοχῆος ἀπειλήν.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,157,Τυδείδης δʼ ἐπόρουσε Νεοπτολέμῳ Διομήδης,Τυδείδης δ’ ἐπόρουσε Νεοπτολέμῳ Διομήδης,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,158,"θαυμάζων, ὅτι τοῖος ὄην καὶ πρόσθεν Ἀχιλλεύς.","θαυμάζων, ὅτι τοῖος ὄην καὶ πρόσθεν Ἀχιλλεύς.",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,159,"ἕσπετο καὶ Κυάνιππος, ὃν εὐπατέρεια Κομαιθὼ","ἕσπετο καὶ Κυάνιππος, ὃν εὐπατέρεια Κομαιθὼ",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,160,Τυδηὶς θαλάμοιο μινυνθαδίοιο τυχοῦσα,Τυδηὶς θαλάμοιο μινυνθαδίοιο τυχοῦσα,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,161,ὠκυμόρῳ τέκε παῖδα σακεσπάλῳ Αἰγιαλῆι.,ὠκυμόρῳ τέκε παῖδα σακεσπάλῳ Αἰγιαλῆι.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,162,ἔστη καὶ Μενέλαος· ἄγεν δέ μιν ἄγριος ὁρμὴ,ἔστη καὶ Μενέλαος· ἄγεν δέ μιν ἄγριος ὁρμὴ,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,163,"Δηιφόβου ποτὶ δῆριν, ἀπηνέι δʼ ἔζεε θυμῷ","Δηιφόβου ποτὶ δῆριν, ἀπηνέι δ’ ἔζεε θυμῷ",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,164,δεύτερον ἁρπακτῆρα γάμου λελιημένος εὑρεῖν.,δεύτερον ἁρπακτῆρα γάμου λελιημένος εὑρεῖν.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,165,"τῷ δʼ ἐπὶ Λοκρὸς ὄρουσεν Ὀιλῆος ταχὺς Αἴας,","τῷ δ’ ἐπὶ Λοκρὸς ὄρουσεν Ὀιλῆος ταχὺς Αἴας,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,166,εἰσέτι θυμὸν ἔχων πεπνυμένον οὐδʼ ἐπὶ κούραις,εἰσέτι θυμὸν ἔχων πεπνυμένον οὐδ’ ἐπὶ κούραις,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,167,"μαργαίνων ἀθέμιστον· ἀνέστησεν δὲ καὶ ἄλλον,","μαργαίνων ἀθέμιστον· ἀνέστησεν δὲ καὶ ἄλλον,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,168,Κρητῶν Ἰδομενῆα μεσαιπόλιον βασιλῆα.,Κρητῶν Ἰδομενῆα μεσαιπόλιον βασιλῆα.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,169,"Νεστορίδης δʼ ἅμα τοῖσιν ἔβη κρατερὸς Θρασυμήδης,","Νεστορίδης δ’ ἅμα τοῖσιν ἔβη κρατερὸς Θρασυμήδης,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,170,καὶ Τελαμώνιος υἱὸς ἑκηβόλος ἤιε Τεῦκρος,καὶ Τελαμώνιος υἱὸς ἑκηβόλος ἤιε Τεῦκρος,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,171,τοῖσι δʼ ἐπʼ Ἀδμήτοιο πάις πολύιππος ἀνέστη,τοῖσι δ’ ἐπ’ Ἀδμήτοιο πάις πολύιππος ἀνέστη,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,172,Εὔμηλος· μετὰ τὸν δὲ θεοπρόπος ἔσσυτο Κάλχας,Εὔμηλος· μετὰ τὸν δὲ θεοπρόπος ἔσσυτο Κάλχας,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,173,"εὖ εἰδώς, ὅτι μόχθον ἀμήχανον ἐκτελέσαντες","εὖ εἰδώς, ὅτι μόχθον ἀμήχανον ἐκτελέσαντες",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,174,ἤδη Τρώιον ἄστυ καθιππεύσουσιν Ἀχαιοί.,ἤδη Τρώιον ἄστυ καθιππεύσουσιν Ἀχαιοί.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,175,οὐδὲ μὲν οὐδʼ οἳ ἔλειφθεν ἀποστρεφθέντες ἀρωγῆς,οὐδὲ μὲν οὐδ’ οἳ ἔλειφθεν ἀποστρεφθέντες ἀρωγῆς,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,176,"Εὐρύπυλός τʼ Εὐαιμονίδης ἀγαθός τε Λεοντεύς,","Εὐρύπυλός τ’ Εὐαιμονίδης ἀγαθός τε Λεοντεύς,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,177,"Δημοφόων τʼ Ἀκάμας τε, δύω Θησήια τέκνα,","Δημοφόων τ’ Ἀκάμας τε, δύω Θησήια τέκνα,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,178,"Ὀρτυγίδης τʼ Ἄντικλος, ὃν αὐτόθι τεθνειῶτα","Ὀρτυγίδης τ’ Ἄντικλος, ὃν αὐτόθι τεθνειῶτα",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,179,"ἵππῳ δακρύσαντες ἐνεκτερέιξαν Ἀχαιοί,","ἵππῳ δακρύσαντες ἐνεκτερέιξαν Ἀχαιοί,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,180,Πηνέλεώς τε Μέγης τε καὶ Ἀντιφάτης ἀγαπήνωρ,Πηνέλεώς τε Μέγης τε καὶ Ἀντιφάτης ἀγαπήνωρ,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,181,"Ἰφιδάμας τε καὶ Εὐρυδάμας, Πελίαο γενέθλη,","Ἰφιδάμας τε καὶ Εὐρυδάμας, Πελίαο γενέθλη,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,182,τόξῳ δʼ Ἀμφιδάμας κεκορυθμένος· ὕστατος αὖτε,τόξῳ δ’ Ἀμφιδάμας κεκορυθμένος· ὕστατος αὖτε,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,183,τέχνης ἀγλαόμητις ἑῆς ἐπέβαινεν Ἐπειός.,τέχνης ἀγλαόμητις ἑῆς ἐπέβαινεν Ἐπειός.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,184,εὐξάμενοι δὴ ἔπειτα Διὸς γλαυκώπιδι κούρῃ,εὐξάμενοι δὴ ἔπειτα Διὸς γλαυκώπιδι κούρῃ,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,185,ἱππείην ἔσπευδον ἐς ὁλκάδα· τοῖσι δʼ Ἀθήνη,ἱππείην ἔσπευδον ἐς ὁλκάδα· τοῖσι δ’ Ἀθήνη,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,186,ἀμβροσίῃ κεράσασα θεῶν ἐκόμισσεν ἐδωδὴν,ἀμβροσίῃ κεράσασα θεῶν ἐκόμισσεν ἐδωδὴν,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,187,"δεῖπνον ἔχειν, ἵνα μή τι πανημέριοι λοχόωντες","δεῖπνον ἔχειν, ἵνα μή τι πανημέριοι λοχόωντες",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,188,τειρόμενοι βαρύθοιεν ἀτερπέι γούνατα λιμῷ.,τειρόμενοι βαρύθοιεν ἀτερπέι γούνατα λιμῷ.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,189,ὣς δʼ ὁπότε κρυμοῖσιν ἀελλοπόδων νεφελάων,ὣς δ’ ὁπότε κρυμοῖσιν ἀελλοπόδων νεφελάων,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,190,"ἠέρα παχνώσασα χιὼν ἐπάλυνεν ἀρούρας,","ἠέρα παχνώσασα χιὼν ἐπάλυνεν ἀρούρας,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,191,τηκομένη δʼ ἀνέηκε πολὺν ῥόον· οἱ δʼ ἀπὸ πέτρης,τηκομένη δ’ ἀνέηκε πολὺν ῥόον· οἱ δ’ ἀπὸ πέτρης,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,192,ὀξὺ καταθρῴσκοντα κυβιστητῆρι κυδοιμῷ,ὀξὺ καταθρῴσκοντα κυβιστητῆρι κυδοιμῷ,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,193,δοῦπον ὑποπτήξαντες ὀριτρεφέος ποταμοῖο,δοῦπον ὑποπτήξαντες ὀριτρεφέος ποταμοῖο,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,194,θῆρες ἐρωήσαντες ὑπὸ πτύχα κοιλάδος εὐνῆς,θῆρες ἐρωήσαντες ὑπὸ πτύχα κοιλάδος εὐνῆς,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,195,"σιγῇ φρικαλέῃσιν ἐπὶ πλευρῇσι μένουσι,","σιγῇ φρικαλέῃσιν ἐπὶ πλευρῇσι μένουσι,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,196,πικρὰ δὲ πεινάοντες ὀιζυρῆς ὑπʼ ἀνάγκης,πικρὰ δὲ πεινάοντες ὀιζυρῆς ὑπ’ ἀνάγκης,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,197,"τλήμονες ἐκδέχαται, πότε παύεται ὄβριμον ὕδωρ·","τλήμονες ἐκδέχαται, πότε παύεται ὄβριμον ὕδωρ·",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,198,ὣς οἵγε γλαφυροῖο διὰ ξυλόχοιο θορόντες,ὣς οἵγε γλαφυροῖο διὰ ξυλόχοιο θορόντες,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,199,ἀτλήτους ἀνέχοντο πόνους ἀκμῆτες Ἀχαιοί.,ἀτλήτους ἀνέχοντο πόνους ἀκμῆτες Ἀχαιοί.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,200,τοῖσι δʼ ἐπεκλήισσε θύρην ἐγκύμονος ἵππου,τοῖσι δ’ ἐπεκλήισσε θύρην ἐγκύμονος ἵππου,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,201,πιστὸς ἀτεκμάρτοιο δόλου πυλαωρὸς Ὀδυσσεύς.,πιστὸς ἀτεκμάρτοιο δόλου πυλαωρὸς Ὀδυσσεύς.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,202,αὐτὸς δʼ ἐν κεφαλῇ σκοπὸς ἕζετο· τὼ δέ οἱ ἄμφω,αὐτὸς δ’ ἐν κεφαλῇ σκοπὸς ἕζετο· τὼ δέ οἱ ἄμφω,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,203,ὀφθαλμὼ ποθέοντες ἐλάνθανον ἐκτὸς ἐόντας.,ὀφθαλμὼ ποθέοντες ἐλάνθανον ἐκτὸς ἐόντας.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,204,Ἀτρείδης δʼ ἐκέλευσεν ὑποδρηστῆρας Ἀχαιοὺς,Ἀτρείδης δ’ ἐκέλευσεν ὑποδρηστῆρας Ἀχαιοὺς,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,205,"λῦσαι λάινον ἕρκος ἐυγνάμπτοισι μακέλλαις,","λῦσαι λάινον ἕρκος ἐυγνάμπτοισι μακέλλαις,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,206,"ἵππος ὅπερ κεκάλυπτο· θέλεν δέ ἑ γυμνὸν ἀᾶσαι,","ἵππος ὅπερ κεκάλυπτο· θέλεν δέ ἑ γυμνὸν ἀᾶσαι,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,207,τηλεφανὴς ἴνα πᾶσιν ἑὴν χάριν ἀνδράσι πέμποι.,τηλεφανὴς ἴνα πᾶσιν ἑὴν χάριν ἀνδράσι πέμποι.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,208,καὶ τὸ μὲν ἐξελάχαινον ἐφημοσύνῃ βασιλῆος.,καὶ τὸ μὲν ἐξελάχαινον ἐφημοσύνῃ βασιλῆος.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,209,ἠέλιος δʼ ὅτε νύκτα παλίνσκιον ἀνδράσιν ἕλκων,ἠέλιος δ’ ὅτε νύκτα παλίνσκιον ἀνδράσιν ἕλκων,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,210,"ἐς δύσιν ἀχλυόπεζαν ἑκηβόλον ἔτραπεν ἠῶ,","ἐς δύσιν ἀχλυόπεζαν ἑκηβόλον ἔτραπεν ἠῶ,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,211,δὴ τότε κηρύκων ἀπεκίδνατο λαὸν ἀυτὴ,δὴ τότε κηρύκων ἀπεκίδνατο λαὸν ἀυτὴ,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,212,φεύγειν ἀγγελέουσα καὶ ἑλκέμεν εἰς ἅλα κοίλην,φεύγειν ἀγγελέουσα καὶ ἑλκέμεν εἰς ἅλα κοίλην,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,213,νῆας ἐυκραίρους ἀνά τε πρυμνήσια λῦσαι.,νῆας ἐυκραίρους ἀνά τε πρυμνήσια λῦσαι.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,214,ἔνθα δὲ πευκήεντος ἀνασχόμενοι πυρὸς ὁρμὴν,ἔνθα δὲ πευκήεντος ἀνασχόμενοι πυρὸς ὁρμὴν,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,215,ἕρκεά τε πρήσαντες ἐυσταθέων κλισιάων,ἕρκεά τε πρήσαντες ἐυσταθέων κλισιάων,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,216,νηυσὶν ἀνεπλώεσκον ἀπὸ Ῥοιτειάδος ἀκτῆς,νηυσὶν ἀνεπλώεσκον ἀπὸ Ῥοιτειάδος ἀκτῆς,tlg0647.tlg001.perseus-grc2.xml
