work,book,n,id,n_syll,phones,quantity,accent,foot,flags,detail,text
Epitaphius Adonis,1,59,bi1_1_59,16,kʰ ɛːˊ . r aː # d aː # k y . tʰ eˊ . r eː . a # k e . n oiˋ # d a . n aˋ # d ɔːˊ . m a t # eˊ . r ɔː . t e s,LLLSSLSSLSSLSSLL,A000A000G0GA0A00,1122233344455566,,"[{""text"": ""χή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""kʰ"", ""ɛː""], ""flags"": []}, {""text"": ""ρα"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""r"", ""aː""], ""flags"": []}, {""text"": ""δ’ἁ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""d"", ""aː""], ""flags"": []}, {""text"": ""Κυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""y""], ""flags"": []}, {""text"": ""θέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""ρει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""eː""], ""flags"": []}, {""text"": ""α,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""a""], ""flags"": []}, {""text"": ""κε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""k"", ""e""], ""flags"": []}, {""text"": ""νοὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""n"", ""oi""], ""flags"": []}, {""text"": ""δ’ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""d"", ""a""], ""flags"": []}, {""text"": ""νὰ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""n"", ""a""], ""flags"": []}, {""text"": ""δώ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""d"", ""ɔː""], ""flags"": []}, {""text"": ""ματ’"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""m"", ""a"", ""t""], ""flags"": []}, {""text"": ""Ἔ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""ρω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""ɔː""], ""flags"": []}, {""text"": ""τες."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""e"", ""s""], ""flags"": []}]","χήρα δ’ ἁ Κυθέρεια, κενοὶ δ’ ἀνὰ δώματ’ Ἔρωτες."
Epitaphius Adonis,1,60,bi1_1_60,16,s oiˋ # d aˊ . m a # k e s . t oˋ s # oˊ . l ɔː . l e # t iˊ # g aˋ r # t o l . m ɛː . r eˋ # k y . n aːˊ . g eː s,LSSLSSLSSLLLSSLL,GA00GA00AG00G0A0,1112223334455566,9:lexicon,"[{""text"": ""σοὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""s"", ""oi""], ""flags"": []}, {""text"": ""δ’ἅ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""d"", ""a""], ""flags"": []}, {""text"": ""μα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""m"", ""a""], ""flags"": []}, {""text"": ""κεσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""e"", ""s""], ""flags"": []}, {""text"": ""τὸς"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""t"", ""o"", ""s""], ""flags"": []}, {""text"": ""ὄ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""o""], ""flags"": []}, {""text"": ""λω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""ɔː""], ""flags"": []}, {""text"": ""λε."", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""τί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""t"", ""i""], ""flags"": []}, {""text"": ""γὰρ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""g"", ""a"", ""r""], ""flags"": [""lexicon""]}, {""text"": ""τολ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""t"", ""o"", ""l""], ""flags"": []}, {""text"": ""μη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""ρὲ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""r"", ""e""], ""flags"": []}, {""text"": ""κυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""y""], ""flags"": []}, {""text"": ""νά"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""n"", ""aː""], ""flags"": []}, {""text"": ""γεις;"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""g"", ""eː"", ""s""], ""flags"": []}]",σοὶ δ’ ἅμα κεστὸς ὄλωλε. τί γὰρ τολμηρὲ κυνάγεις;
Epitaphius Adonis,1,61,bi1_1_61,16,k aː . l oˋ s # e . ɔːˋ n # t o s . s uːˆ . t o n # e . m ɛːˊ . n a . o # tʰ ɛː . r iˋ # p a . l aiˊ . eː n,LSSLLLSSLSSLSSLL,0G0G0C00A000G0A0,1112233344455566,,"[{""text"": ""κα"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""k"", ""aː""], ""flags"": []}, {""text"": ""λὸς"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""l"", ""o"", ""s""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""e""], ""flags"": []}, {""text"": ""ὼν"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""ɔː"", ""n""], ""flags"": []}, {""text"": ""τοσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""t"", ""o"", ""s""], ""flags"": []}, {""text"": ""σοῦ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""s"", ""uː""], ""flags"": []}, {""text"": ""τον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e""], ""flags"": []}, {""text"": ""μή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""να"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""n"", ""a""], ""flags"": []}, {""text"": ""ο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""o""], ""flags"": []}, {""text"": ""θη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""tʰ"", ""ɛː""], ""flags"": []}, {""text"": ""ρὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""r"", ""i""], ""flags"": []}, {""text"": ""πα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""p"", ""a""], ""flags"": []}, {""text"": ""λαί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""l"", ""ai""], ""flags"": []}, {""text"": ""ειν;’"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""eː"", ""n""], ""flags"": []}]",καλὸς ἐὼν τοσσοῦτον ἐμήναο θηρὶ παλαίειν;’
Epitaphius Adonis,1,62,bi1_1_62,16,h ɔːˆ d # o . l o . pʰ yːˊ . r a . t o # k yˊ p . r i s # e . p ai . aˊ . z d uː . s i n # eˊ . r ɔː . t e s,LSSLSSLSSLLLSSLL,C00A00A000A00A00,1112223334455566,6:position_ambiguous;10:position_ambiguous,"[{""text"": ""ὧδ’"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""h"", ""ɔː"", ""d""], ""flags"": []}, {""text"": ""ὀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""o""], ""flags"": []}, {""text"": ""λο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""l"", ""o""], ""flags"": []}, {""text"": ""φύ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""pʰ"", ""yː""], ""flags"": []}, {""text"": ""ρα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""r"", ""a""], ""flags"": []}, {""text"": ""το"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""Κύπ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""k"", ""y"", ""p""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρις·"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""i"", ""s""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e""], ""flags"": []}, {""text"": ""παι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""ai""], ""flags"": []}, {""text"": ""ά"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""a""], ""flags"": [""position_ambiguous""]}, {""text"": ""ζου"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""z"", ""d"", ""uː""], ""flags"": []}, {""text"": ""σιν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""i"", ""n""], ""flags"": []}, {""text"": ""Ἔ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""ρω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""ɔː""], ""flags"": []}, {""text"": ""τες"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""e"", ""s""], ""flags"": []}]",ὧδ’ ὀλοφύρατο Κύπρις· ἐπαιάζουσιν Ἔρωτες
Epitaphius Adonis,1,63,bi1_1_63,16,ai . aiˆ # t aˋ n # k y . tʰ eˊ . r eː . a n # a . p ɔːˊ . l e . t o # k aː . l oˋ s # aˊ . d ɔː . n i s,LLLSSLSSLSSLSSLL,0CG0A000A000GA00,1122233344455566,2:position_ambiguous;15:line_final_ambiguous,"[{""text"": ""αἰ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""ai""], ""flags"": []}, {""text"": ""αῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""ai""], ""flags"": []}, {""text"": ""τὰν"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""t"", ""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""Κυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""y""], ""flags"": []}, {""text"": ""θέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""ρει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""eː""], ""flags"": []}, {""text"": ""αν,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""a"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""a""], ""flags"": []}, {""text"": ""πώ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""p"", ""ɔː""], ""flags"": []}, {""text"": ""λε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""το"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""κα"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""aː""], ""flags"": []}, {""text"": ""λὸς"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""l"", ""o"", ""s""], ""flags"": []}, {""text"": ""Ἄ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""δω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""d"", ""ɔː""], ""flags"": []}, {""text"": ""νις."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""i"", ""s""], ""flags"": [""line_final_ambiguous""]}]","αἰαῖ τὰν Κυθέρειαν, ἀπώλετο καλὸς Ἄδωνις."
Epitaphius Adonis,1,64,bi1_1_64,16,d aˊ k . r y . o n # h aː # p a . pʰ iˊ . aː # t oˊ s . s o n # kʰ eˊ . eː # h oˊ s . s o n # aˊ . d ɔː . n i s,LSSLSSLLLSSLSSLL,A0000A0A0A0A0A00,1112223344455566,0:position_ambiguous;10:correption;15:line_final_ambiguous,"[{""text"": ""δάκ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""d"", ""a"", ""k""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""r"", ""y""], ""flags"": []}, {""text"": ""ον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""o"", ""n""], ""flags"": []}, {""text"": ""ἁ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""h"", ""aː""], ""flags"": []}, {""text"": ""Πα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""p"", ""a""], ""flags"": []}, {""text"": ""φί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""pʰ"", ""i""], ""flags"": []}, {""text"": ""α"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""aː""], ""flags"": []}, {""text"": ""τόσ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""t"", ""o"", ""s""], ""flags"": []}, {""text"": ""σον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""s"", ""o"", ""n""], ""flags"": []}, {""text"": ""χέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""kʰ"", ""e""], ""flags"": []}, {""text"": ""ει,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""eː""], ""flags"": [""correption""]}, {""text"": ""ὅσ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""h"", ""o"", ""s""], ""flags"": []}, {""text"": ""σον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""o"", ""n""], ""flags"": []}, {""text"": ""Ἄ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""δω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""d"", ""ɔː""], ""flags"": []}, {""text"": ""νις"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""i"", ""s""], ""flags"": [""line_final_ambiguous""]}]","δάκρυον ἁ Παφία τόσσον χέει, ὅσσον Ἄδωνις"
Epitaphius Adonis,1,65,bi1_1_65,17,h aiˆ . m a # kʰ eˊ . eː # t aˋ # d eˋ # p aːˊ n . t a # p o . t iˋ # kʰ tʰ o . n iˋ # g iːˊ . n e . t ai # aˊ n . tʰ ɛː,LSSLSSLSSLSSLSSLL,C0A0GGA00G0GA00A0,11122233344455566,6:lexicon;9:lexicon;14:correption;15:position_ambiguous,"[{""text"": ""αἷ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""h"", ""ai""], ""flags"": []}, {""text"": ""μα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""m"", ""a""], ""flags"": []}, {""text"": ""χέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""kʰ"", ""e""], ""flags"": []}, {""text"": ""ει·"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""eː""], ""flags"": []}, {""text"": ""τὰ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""δὲ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""πάν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""p"", ""aː"", ""n""], ""flags"": [""lexicon""]}, {""text"": ""τα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""πο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""p"", ""o""], ""flags"": []}, {""text"": ""τὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""t"", ""i""], ""flags"": [""lexicon""]}, {""text"": ""χθο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""kʰ"", ""tʰ"", ""o""], ""flags"": []}, {""text"": ""νὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""n"", ""i""], ""flags"": []}, {""text"": ""γί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""g"", ""iː""], ""flags"": []}, {""text"": ""νε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""n"", ""e""], ""flags"": []}, {""text"": ""ται"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""ai""], ""flags"": [""correption""]}, {""text"": ""ἄν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""θη."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""tʰ"", ""ɛː""], ""flags"": []}]",αἷμα χέει· τὰ δὲ πάντα ποτὶ χθονὶ γίνεται ἄνθη.
Epitaphius Adonis,1,66,bi1_1_66,16,h aiˆ . m a # r̥ oˊ . d o n # t iˊ k . t eː # t aˋ # d eˋ # d aˊ k . r y . a # t aːˋ n # a . n e . m ɔːˊ . n a n,LSSLLLSSLSSLSSLL,C0A0A0GGA00G00A0,1112233344455566,4:position_ambiguous;8:position_ambiguous;15:line_final_ambiguous,"[{""text"": ""αἷ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""h"", ""ai""], ""flags"": []}, {""text"": ""μα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""m"", ""a""], ""flags"": []}, {""text"": ""ῥό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""r̥"", ""o""], ""flags"": []}, {""text"": ""δον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""d"", ""o"", ""n""], ""flags"": []}, {""text"": ""τίκ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""t"", ""i"", ""k""], ""flags"": [""position_ambiguous""]}, {""text"": ""τει,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""eː""], ""flags"": []}, {""text"": ""τὰ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""δὲ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""δάκ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""d"", ""a"", ""k""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""r"", ""y""], ""flags"": []}, {""text"": ""α"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""a""], ""flags"": []}, {""text"": ""τὰν"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""t"", ""aː"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""νε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""n"", ""e""], ""flags"": []}, {""text"": ""μώ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""m"", ""ɔː""], ""flags"": []}, {""text"": ""ναν."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""a"", ""n""], ""flags"": [""line_final_ambiguous""]}]","αἷμα ῥόδον τίκτει, τὰ δὲ δάκρυα τὰν ἀνεμώναν."
Epitaphius Adonis,1,67,bi1_1_67,16,ai . aˊ . z d ɔː # t oˋ n # aˊ . d ɔː . n i n # a . p ɔːˊ . l e . t o # k aː . l oˋ s # aˊ . d ɔː . n i s,LLLSSLSSLSSLSSLL,0A0GA000A000GA00,1122233344455566,1:position_ambiguous;15:line_final_ambiguous,"[{""text"": ""αἰ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""ai""], ""flags"": []}, {""text"": ""ά"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""a""], ""flags"": [""position_ambiguous""]}, {""text"": ""ζω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""z"", ""d"", ""ɔː""], ""flags"": []}, {""text"": ""τὸν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""t"", ""o"", ""n""], ""flags"": []}, {""text"": ""Ἄ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""a""], ""flags"": []}, {""text"": ""δω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""d"", ""ɔː""], ""flags"": []}, {""text"": ""νιν,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""n"", ""i"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""a""], ""flags"": []}, {""text"": ""πώ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""p"", ""ɔː""], ""flags"": []}, {""text"": ""λε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""το"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""κα"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""aː""], ""flags"": []}, {""text"": ""λὸς"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""l"", ""o"", ""s""], ""flags"": []}, {""text"": ""Ἄ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""δω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""d"", ""ɔː""], ""flags"": []}, {""text"": ""νις."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""i"", ""s""], ""flags"": [""line_final_ambiguous""]}]","αἰάζω τὸν Ἄδωνιν, ἀπώλετο καλὸς Ἄδωνις."
Epitaphius Adonis,1,68,bi1_1_68,16,m ɛː . k eˊ t # e . n iˋ # d r yː . m oiˆ . s i # t oˋ n # aː . n eˊ . r a # m yːˊ . r e . o # k yˊ p . r i,LSSLLLSSLSSLSSLL,0A0G0C0G0A0A00A0,1112233344455566,3:lexicon;14:position_ambiguous;15:line_final_ambiguous,"[{""text"": ""μη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""κέτ’"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""k"", ""e"", ""t""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""e""], ""flags"": []}, {""text"": ""νὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""n"", ""i""], ""flags"": [""lexicon""]}, {""text"": ""δρυ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""d"", ""r"", ""yː""], ""flags"": []}, {""text"": ""μοῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""m"", ""oi""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""τὸν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""t"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""aː""], ""flags"": []}, {""text"": ""νέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""n"", ""e""], ""flags"": []}, {""text"": ""ρα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""r"", ""a""], ""flags"": []}, {""text"": ""μύ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""m"", ""yː""], ""flags"": []}, {""text"": ""ρε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""r"", ""e""], ""flags"": []}, {""text"": ""ο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""o""], ""flags"": []}, {""text"": ""Κύπ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""k"", ""y"", ""p""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρι."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""i""], ""flags"": [""line_final_ambiguous""]}]",μηκέτ’ ἐνὶ δρυμοῖσι τὸν ἀνέρα μύρεο Κύπρι.
