work,book,n,id,n_syll,phones,quantity,accent,foot,flags,detail,text
Halieutica,1,318,hal_1_318,14,t uːˋ s # eːˊ # t i s # k aiˋ # t y t . tʰ aˋ # d i . a t . m ɛːˊ . k s aː s # e . n iˋ # p oˊ n . t ɔːi,LLLLLSSLLLSSLL,GA0G0G00A00GA0,11223334455566,2:lexicon;4:position_ambiguous;7:position_ambiguous,"[{""text"": ""τοὺς"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""t"", ""uː"", ""s""], ""flags"": []}, {""text"": ""εἴ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""eː""], ""flags"": []}, {""text"": ""τις"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""t"", ""i"", ""s""], ""flags"": [""lexicon""]}, {""text"": ""καὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""k"", ""ai""], ""flags"": []}, {""text"": ""τυτ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""y"", ""t""], ""flags"": [""position_ambiguous""]}, {""text"": ""θὰ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""tʰ"", ""a""], ""flags"": []}, {""text"": ""δι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""d"", ""i""], ""flags"": []}, {""text"": ""ατ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""a"", ""t""], ""flags"": [""position_ambiguous""]}, {""text"": ""μή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""ξας"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""s"", ""aː"", ""s""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""νὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""n"", ""i""], ""flags"": []}, {""text"": ""πόν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""p"", ""o"", ""n""], ""flags"": []}, {""text"": ""τῳ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""ɔːi""], ""flags"": []}]",τοὺς εἴ τις καὶ τυτθὰ διατμήξας ἐνὶ πόντῳ
Halieutica,1,319,hal_1_319,15,r̥ iˊ . p s ɛːi # s y m . pʰ y . eˊ . e s # t e # p a . l iˊ n . z d ɔː . oiˊ # t e # n eˊ . m o n . t ai,LLLSSLSSLLLSSLL,A000A000A0A0A00,112223334455566,0:position_ambiguous;2:position_ambiguous;8:position_ambiguous,"[{""text"": ""ῥί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""r̥"", ""i""], ""flags"": [""position_ambiguous""]}, {""text"": ""ψῃ,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""p"", ""s"", ""ɛːi""], ""flags"": []}, {""text"": ""συμ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""s"", ""y"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""φυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""pʰ"", ""y""], ""flags"": []}, {""text"": ""έ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""e""], ""flags"": []}, {""text"": ""ες"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e"", ""s""], ""flags"": []}, {""text"": ""τε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""πα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""p"", ""a""], ""flags"": []}, {""text"": ""λίν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""l"", ""i"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""ζω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""z"", ""d"", ""ɔː""], ""flags"": []}, {""text"": ""οί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""oi""], ""flags"": []}, {""text"": ""τε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""νέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""n"", ""e""], ""flags"": []}, {""text"": ""μον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""m"", ""o"", ""n""], ""flags"": []}, {""text"": ""ται."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""ai""], ""flags"": []}]","ῥίψῃ, συμφυέες τε παλίνζωοί τε νέμονται."
Halieutica,1,320,hal_1_320,16,k a r . k i . n aˊ . s i n # d au . t aiˆ z # m eˋ n # e p # oˊ s . t r a . k o n # uːˊ . t i # p eˊ . pʰ yː . k e n,LSSLLLSSLSSLSSLL,00A00CG0A00A0A00,1112233344455566,0:position_ambiguous;3:position_ambiguous,"[{""text"": ""Καρ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""k"", ""a"", ""r""], ""flags"": [""position_ambiguous""]}, {""text"": ""κι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""k"", ""i""], ""flags"": []}, {""text"": ""νά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""n"", ""a""], ""flags"": []}, {""text"": ""σιν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""s"", ""i"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""δ’αὐ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""d"", ""au""], ""flags"": []}, {""text"": ""ταῖς"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""t"", ""ai"", ""z""], ""flags"": []}, {""text"": ""μὲν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""m"", ""e"", ""n""], ""flags"": []}, {""text"": ""ἐπ’"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e"", ""p""], ""flags"": []}, {""text"": ""ὄσ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""o"", ""s""], ""flags"": []}, {""text"": ""τρα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""t"", ""r"", ""a""], ""flags"": []}, {""text"": ""κον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""k"", ""o"", ""n""], ""flags"": []}, {""text"": ""οὔ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""uː""], ""flags"": []}, {""text"": ""τι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""i""], ""flags"": []}, {""text"": ""πέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""p"", ""e""], ""flags"": []}, {""text"": ""φυ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""pʰ"", ""yː""], ""flags"": []}, {""text"": ""κεν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""k"", ""e"", ""n""], ""flags"": []}]",Καρκινάσιν δ’ αὐταῖς μὲν ἐπ’ ὄστρακον οὔτι πέφυκεν
Halieutica,1,321,hal_1_321,16,e k # g e . n e . t ɛːˆ z # g y m . n aiˋ # d eˋ # k aiˋ # a s . k e . p eˊ . e s # k aiˋ # a . pʰ au . r aiˋ,LSSLLLSSLSSLSSLL,000C0GGG00A0G00G,1112233344455566,4:position_ambiguous;7:correption;8:position_ambiguous;12:correption,"[{""text"": ""ἐκ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""e"", ""k""], ""flags"": []}, {""text"": ""γε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""g"", ""e""], ""flags"": []}, {""text"": ""νε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""n"", ""e""], ""flags"": []}, {""text"": ""τῆς,"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 2, ""ph"": [""t"", ""ɛː"", ""z""], ""flags"": []}, {""text"": ""γυμ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""g"", ""y"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""ναὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""n"", ""ai""], ""flags"": []}, {""text"": ""δὲ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""k"", ""ai""], ""flags"": [""correption""]}, {""text"": ""ἀσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""a"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""κε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""k"", ""e""], ""flags"": []}, {""text"": ""πέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""p"", ""e""], ""flags"": []}, {""text"": ""ες"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""e"", ""s""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""k"", ""ai""], ""flags"": [""correption""]}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""φαυ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""pʰ"", ""au""], ""flags"": []}, {""text"": ""ραὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 6, ""ph"": [""r"", ""ai""], ""flags"": []}]","ἐκ γενετῆς, γυμναὶ δὲ καὶ ἀσκεπέες καὶ ἀφαυραὶ"
Halieutica,1,322,hal_1_322,15,t iˊ k . t o n . t ai # k t ɛː . t uːˋ z # d eˋ # d oˊ . m uː s # e . p i . m ɛː . kʰ a . n oˊ . ɔː n . t ai,LLLLLSSLSSLSSLL,A000GGA00000A00,112233344455566,0:position_ambiguous,"[{""text"": ""τίκ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""t"", ""i"", ""k""], ""flags"": [""position_ambiguous""]}, {""text"": ""τον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""t"", ""o"", ""n""], ""flags"": []}, {""text"": ""ται,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""t"", ""ai""], ""flags"": []}, {""text"": ""κτη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""t"", ""ɛː""], ""flags"": []}, {""text"": ""τοὺς"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""t"", ""uː"", ""z""], ""flags"": []}, {""text"": ""δὲ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""δό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""d"", ""o""], ""flags"": []}, {""text"": ""μους"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""uː"", ""s""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""e""], ""flags"": []}, {""text"": ""πι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""i""], ""flags"": []}, {""text"": ""μη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""χα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""kʰ"", ""a""], ""flags"": []}, {""text"": ""νό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""n"", ""o""], ""flags"": []}, {""text"": ""ων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""ɔː"", ""n""], ""flags"": []}, {""text"": ""ται,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""ai""], ""flags"": []}]","τίκτονται, κτητοὺς δὲ δόμους ἐπιμηχανόωνται,"
Halieutica,1,323,hal_1_323,16,a b . l ɛː kʰ . r oiˆ z # m e . l eˊ . e s . s i # n oˊ . tʰ o n # s k eˊ . p a s # a m . pʰ i . b a . l uːˆ . s ai,LLLSSLSSLSSLSSLL,00C0A00A0A0000C0,1122233344455566,0:position_ambiguous;11:position_ambiguous,"[{""text"": ""ἀβ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""a"", ""b""], ""flags"": [""position_ambiguous""]}, {""text"": ""ληχ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""l"", ""ɛː"", ""kʰ""], ""flags"": []}, {""text"": ""ροῖς"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 2, ""ph"": [""r"", ""oi"", ""z""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""λέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""εσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e"", ""s""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""νό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""n"", ""o""], ""flags"": []}, {""text"": ""θον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""tʰ"", ""o"", ""n""], ""flags"": []}, {""text"": ""σκέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""s"", ""k"", ""e""], ""flags"": []}, {""text"": ""πας"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""a"", ""s""], ""flags"": []}, {""text"": ""ἀμ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""a"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""φι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""pʰ"", ""i""], ""flags"": []}, {""text"": ""βα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""b"", ""a""], ""flags"": []}, {""text"": ""λοῦ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 6, ""ph"": [""l"", ""uː""], ""flags"": []}, {""text"": ""σαι·"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""s"", ""ai""], ""flags"": []}]",ἀβληχροῖς μελέεσσι νόθον σκέπας ἀμφιβαλοῦσαι·
Halieutica,1,324,hal_1_324,16,euˆ . t e # g aˋ r # a tʰ . r ɛːˊ . s ɔː . s i # l e . l eː m . m eˊ . n o n # o r . pʰ a . n oˋ n # auˊ . t ɔː s,LSSLLLSSLSSLSSLL,C0G0A0000A000GA0,1112233344455566,3:position_ambiguous,"[{""text"": ""εὖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""eu""], ""flags"": []}, {""text"": ""τε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""γὰρ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""g"", ""a"", ""r""], ""flags"": []}, {""text"": ""ἀθ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""a"", ""tʰ""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""r"", ""ɛː""], ""flags"": []}, {""text"": ""σω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""ɔː""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""λε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""λειμ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""l"", ""eː"", ""m""], ""flags"": []}, {""text"": ""μέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""νον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""n"", ""o"", ""n""], ""flags"": []}, {""text"": ""ὀρ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""o"", ""r""], ""flags"": []}, {""text"": ""φα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""pʰ"", ""a""], ""flags"": []}, {""text"": ""νὸν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""n"", ""o"", ""n""], ""flags"": []}, {""text"": ""αὔ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""au""], ""flags"": []}, {""text"": ""τως"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""ɔː"", ""s""], ""flags"": []}]",εὖτε γὰρ ἀθρήσωσι λελειμμένον ὀρφανὸν αὔτως
Halieutica,1,325,hal_1_325,16,oˊ s . t r a . k o n # oi . k ɛː . t ɛːˆ . r o s # a . n eˊ s . t i . o n # oi . kʰ o . m eˊ . n oi . o,LSSLLLSSLSSLSSLL,A0000C00A0000A00,1112233344455566,,"[{""text"": ""ὄσ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""o"", ""s""], ""flags"": []}, {""text"": ""τρα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""t"", ""r"", ""a""], ""flags"": []}, {""text"": ""κον,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""k"", ""o"", ""n""], ""flags"": []}, {""text"": ""οἰ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""oi""], ""flags"": []}, {""text"": ""κη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""ɛː""], ""flags"": []}, {""text"": ""τῆ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""t"", ""ɛː""], ""flags"": []}, {""text"": ""ρος"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""o"", ""s""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""a""], ""flags"": []}, {""text"": ""νέσ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""n"", ""e"", ""s""], ""flags"": []}, {""text"": ""τι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""t"", ""i""], ""flags"": []}, {""text"": ""ον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""o"", ""n""], ""flags"": []}, {""text"": ""οἰ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""oi""], ""flags"": []}, {""text"": ""χο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""kʰ"", ""o""], ""flags"": []}, {""text"": ""μέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""νοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""oi""], ""flags"": []}, {""text"": ""ο,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""o""], ""flags"": []}]","ὄστρακον, οἰκητῆρος ἀνέστιον οἰχομένοιο,"
Halieutica,1,326,hal_1_326,16,h aiˊ d # eːˊ . s ɔː # k a . t a . d yːˆ . s ai # h y p # a l . l o t . r iˊ . oi . s i n # e . l yˊ t . r oi s,LLLSSLSSLSSLSSLL,AA000C0000A000A0,1122233344455566,6:correption;8:position_ambiguous;14:position_ambiguous,"[{""text"": ""αἵδ’"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""h"", ""ai"", ""d""], ""flags"": []}, {""text"": ""εἴ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""eː""], ""flags"": []}, {""text"": ""σω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""s"", ""ɔː""], ""flags"": []}, {""text"": ""κα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""a""], ""flags"": []}, {""text"": ""τα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""δῦ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""d"", ""yː""], ""flags"": []}, {""text"": ""σαι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""ai""], ""flags"": [""correption""]}, {""text"": ""ὑπ’"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""h"", ""y"", ""p""], ""flags"": []}, {""text"": ""ἀλ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""a"", ""l""], ""flags"": [""position_ambiguous""]}, {""text"": ""λοτ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""l"", ""o"", ""t""], ""flags"": []}, {""text"": ""ρί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""r"", ""i""], ""flags"": []}, {""text"": ""οι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""oi""], ""flags"": []}, {""text"": ""σιν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""i"", ""n""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""λύτ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""l"", ""y"", ""t""], ""flags"": [""position_ambiguous""]}, {""text"": ""ροις"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""oi"", ""s""], ""flags"": []}]",αἵδ’ εἴσω καταδῦσαι ὑπ’ ἀλλοτρίοισιν ἐλύτροις
Halieutica,1,327,hal_1_327,15,h e . z d oˊ . m e . n ai # n aiˊ . uː . s i # k aiˋ # h oˋ n # k t ɛːˊ . s a n . t o # m eˊ . l a tʰ . r o n,LSSLLLSSLLLSSLL,0A00A00GGA00A00,111223334455566,7:correption;10:position_ambiguous;13:position_ambiguous,"[{""text"": ""ἑ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""h"", ""e""], ""flags"": []}, {""text"": ""ζό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""z"", ""d"", ""o""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""ναι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""n"", ""ai""], ""flags"": []}, {""text"": ""ναί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""n"", ""ai""], ""flags"": []}, {""text"": ""ου"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""uː""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""k"", ""ai""], ""flags"": [""correption""]}, {""text"": ""ὃν"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""h"", ""o"", ""n""], ""flags"": []}, {""text"": ""κτή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""k"", ""t"", ""ɛː""], ""flags"": []}, {""text"": ""σαν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""το"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""μέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""λαθ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""l"", ""a"", ""tʰ""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρον·"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""o"", ""n""], ""flags"": []}]",ἑζόμεναι ναίουσι καὶ ὃν κτήσαντο μέλαθρον·
