work,tlg,book,n,text,text_clean,source
Europa,tlg002,1,82,"οὐδ’ οἷος ποίμνης ἐπιβόσκεται, οὐδὲ μὲν οἷος","οὐδ’ οἷος ποίμνης ἐπιβόσκεται, οὐδὲ μὲν οἷος",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,83,ὅστις ὑποδμηθεὶς ἐρύει πολύφορτον ἀπήνην.,ὅστις ὑποδμηθεὶς ἐρύει πολύφορτον ἀπήνην.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,84,"τοῦ δή τοι τὸ μὲν ἄλλο δέμας ξανθόχροον ἔσκε,","τοῦ δή τοι τὸ μὲν ἄλλο δέμας ξανθόχροον ἔσκε,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,85,"κύκλος δ’ ἀργύφεος μέσσῳ μάρμαιρε μετώπῳ,","κύκλος δ’ ἀργύφεος μέσσῳ μάρμαιρε μετώπῳ,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,86,ὄσσε δ’ ὑπογλαύσσεσκε καὶ ἵμερον ἀστράπτεσκεν.,ὄσσε δ’ ὑπογλαύσσεσκε καὶ ἵμερον ἀστράπτεσκεν.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,87,ἶσά τ’ ἐπ’ ἀλλήλοισι κέρα ἀνέτελλε καρήνου,ἶσά τ’ ἐπ’ ἀλλήλοισι κέρα ἀνέτελλε καρήνου,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,88,ἄντυγος ἡμιτόμου κεραῆς ἅτε κύκλα σελήνης.,ἄντυγος ἡμιτόμου κεραῆς ἅτε κύκλα σελήνης.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,89,ἤλυθε δ’ ἐς λειμῶνα καὶ οὐκ ἐφόβησε φαανθεὶς,ἤλυθε δ’ ἐς λειμῶνα καὶ οὐκ ἐφόβησε φαανθεὶς,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,90,"παρθενικάς, πάσῃσι δ’ ἔρως γένετ’ ἐγγὺς ἱκέσθαι","παρθενικάς, πάσῃσι δ’ ἔρως γένετ’ ἐγγὺς ἱκέσθαι",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,91,"ψαῦσαι θ’ ἱμερτοῖο βοός, τοῦ δ’ ἄμβροτος ὀδμὴ","ψαῦσαι θ’ ἱμερτοῖο βοός, τοῦ δ’ ἄμβροτος ὀδμὴ",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,92,τηλόθι καὶ λειμῶνος ἐκαίνυτο λαρὸν ἀϋτμήν.,τηλόθι καὶ λειμῶνος ἐκαίνυτο λαρὸν ἀϋτμήν.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,93,"στῆ δὲ ποδῶν προπάροιθεν ἀμύμονος Εὐρωπείης,","στῆ δὲ ποδῶν προπάροιθεν ἀμύμονος Εὐρωπείης,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,94,"καί οἱ λιχμάζεσκε δέρην, κατέθελγε δὲ κούρην.","καί οἱ λιχμάζεσκε δέρην, κατέθελγε δὲ κούρην.",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,95,ἣ δέ μιν ἀμφαφάασκε καὶ ἠρέμα χείρεσιν ἀφρὸν,ἣ δέ μιν ἀμφαφάασκε καὶ ἠρέμα χείρεσιν ἀφρὸν,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,96,"πολλὸν ἀπὸ στομάτων ἀπομόργνυτο, καὶ κύσε ταῦρον.","πολλὸν ἀπὸ στομάτων ἀπομόργνυτο, καὶ κύσε ταῦρον.",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,97,αὐτὰρ ὃ μειλίχιον μυκήσατο· φαῖό κεν αὐλοῦ,αὐτὰρ ὃ μειλίχιον μυκήσατο· φαῖό κεν αὐλοῦ,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,98,Μυγδονίου γλυκὺν ἦχον ἀνηπύοντος ἀκούειν.,Μυγδονίου γλυκὺν ἦχον ἀνηπύοντος ἀκούειν.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,99,"ὤκλασε δὲ πρὸ ποδοῖιν, ἐδέρκετο δ’ Εὐρώπειαν","ὤκλασε δὲ πρὸ ποδοῖιν, ἐδέρκετο δ’ Εὐρώπειαν",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,100,αὐχέν’ ἐπιστρέψας καί οἱ πλατὺ δείκνυε νῶτον.,αὐχέν’ ἐπιστρέψας καί οἱ πλατὺ δείκνυε νῶτον.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,101,ἣ δὲ βαθυπλοκάμοισι μετέννεπε παρθενικῇσι·,ἣ δὲ βαθυπλοκάμοισι μετέννεπε παρθενικῇσι·,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,102,"δεῦθ’ ἑτάραι φίλιαι καὶ ὁμήλικες, ὄφρ’ ἐπὶ τῷδε","δεῦθ’ ἑτάραι φίλιαι καὶ ὁμήλικες, ὄφρ’ ἐπὶ τῷδε",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,103,ἑζόμεναι ταύρῳ τερπώμεθα· δὴ γὰρ ἁπάσας,ἑζόμεναι ταύρῳ τερπώμεθα· δὴ γὰρ ἁπάσας,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,104,"νῶτον ὑποστορέσας ἀναδέξεται, οἷά τ’ ἐνηὴς","νῶτον ὑποστορέσας ἀναδέξεται, οἷά τ’ ἐνηὴς",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,105,"πρηΰς τ’ εἰσιδέειν καὶ μείλιχος, οὐδέ τι ταύροις","πρηΰς τ’ εἰσιδέειν καὶ μείλιχος, οὐδέ τι ταύροις",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,106,ἄλλοισι προσέοικε· νόος δέ οἱ ἠΰτε φωτὸς,ἄλλοισι προσέοικε· νόος δέ οἱ ἠΰτε φωτὸς,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,107,"αἴσιμος ἀμφιθέει, μούνης δ’ ἐπιδεύεται αὐδῆς.","αἴσιμος ἀμφιθέει, μούνης δ’ ἐπιδεύεται αὐδῆς.",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,108,"ὣς φαμένη νώτοισιν ἐφίζανε μειδιόωσα,","ὣς φαμένη νώτοισιν ἐφίζανε μειδιόωσα,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,109,"αἱ δ’ ἄλλαι μέλλεσκον. ἄφαρ δ’ ἀνεπήλατο ταῦρος,","αἱ δ’ ἄλλαι μέλλεσκον. ἄφαρ δ’ ἀνεπήλατο ταῦρος,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,110,ἣν θέλεν ἁρπάξας· ὠκὺς δ’ ἐπὶ πόντον ἵκανεν.,ἣν θέλεν ἁρπάξας· ὠκὺς δ’ ἐπὶ πόντον ἵκανεν.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,111,ἣ δὲ μεταστρεφθεῖσα φίλας καλέεσκεν ἑταίρας,ἣ δὲ μεταστρεφθεῖσα φίλας καλέεσκεν ἑταίρας,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,112,"χεῖρας ὀρεγνυμένη, ταὶ δ’ οὐκ ἐδύναντο κιχάνειν.","χεῖρας ὀρεγνυμένη, ταὶ δ’ οὐκ ἐδύναντο κιχάνειν.",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,113,ἀκτάων δ’ ἐπιβὰς πρόσσω θέεν ἠΰτε δελφὶς,ἀκτάων δ’ ἐπιβὰς πρόσσω θέεν ἠΰτε δελφὶς,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,114,χηλαῖς ἀβρεκτοῖσιν ἐπ’ εὐρέα κύματα βαίνων.,χηλαῖς ἀβρεκτοῖσιν ἐπ’ εὐρέα κύματα βαίνων.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,115,"ἣ δὲ τότ’ ἐρχομένοιο γαληνιάασκε θάλασσα,","ἣ δὲ τότ’ ἐρχομένοιο γαληνιάασκε θάλασσα,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,116,"κήτεα δ’ ἀμφὶς ἄταλλε Διὸς προπάροιθε ποδοῖιν,","κήτεα δ’ ἀμφὶς ἄταλλε Διὸς προπάροιθε ποδοῖιν,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,117,γηθόσυνος δ’ ὑπὲρ οἶδμα κυβίστεε βυσσόθε δελφίς·,γηθόσυνος δ’ ὑπὲρ οἶδμα κυβίστεε βυσσόθε δελφίς·,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,118,"Νηρεΐδες δ’ ἀνέδυσαν ὑπὲξ ἁλός, αἳ δ’ ἄρα πᾶσαι","Νηρεΐδες δ’ ἀνέδυσαν ὑπὲξ ἁλός, αἳ δ’ ἄρα πᾶσαι",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,119,κητείοις νώτοισιν ἐφήμεναι ἐστιχόωντο.,κητείοις νώτοισιν ἐφήμεναι ἐστιχόωντο.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,120,καὶ δ’ αὐτὸς βαρύδουπος ὑπείραλος Ἐννοσίγαιος,καὶ δ’ αὐτὸς βαρύδουπος ὑπείραλος Ἐννοσίγαιος,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,121,κῦμα κατιθύνων ἁλίης ἠγεῖτο κελεύθου,κῦμα κατιθύνων ἁλίης ἠγεῖτο κελεύθου,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,122,αὐτοκασιγνήτῳ· τοὶ δ’ ἀμφί μιν ἠγερέθοντο,αὐτοκασιγνήτῳ· τοὶ δ’ ἀμφί μιν ἠγερέθοντο,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,123,"Τρίτωνες, πόντοιο βαρύθροοι αὐλητῆρες,","Τρίτωνες, πόντοιο βαρύθροοι αὐλητῆρες,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,124,κόχλοισιν ταναοῖς γάμιον μέλος ἠπύοντες.,κόχλοισιν ταναοῖς γάμιον μέλος ἠπύοντες.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,125,ἣ δ’ ἄρ’ ἐφεζομένη Ζηνὸς βοέοις ἐπὶ νώτοις,ἣ δ’ ἄρ’ ἐφεζομένη Ζηνὸς βοέοις ἐπὶ νώτοις,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,126,"τῇ μὲν ἔχεν ταύρου δολιχὸν κέρας, ἐν χερὶ δ’ ἄλλῃ","τῇ μὲν ἔχεν ταύρου δολιχὸν κέρας, ἐν χερὶ δ’ ἄλλῃ",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,127,"εἴρυε πορφυρέην κολποῦ πτύχα, ὄφρά κε μή μιν","εἴρυε πορφυρέην κολποῦ πτύχα, ὄφρά κε μή μιν",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,128,δεύοι ἐφελκόμενον πολιῆς ἁλὸς ἄσπετον ὕδωρ.,δεύοι ἐφελκόμενον πολιῆς ἁλὸς ἄσπετον ὕδωρ.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,129,"κολπώθη δ’ ὤμοισι πέπλος βαθὺς Εὐρωπείης,","κολπώθη δ’ ὤμοισι πέπλος βαθὺς Εὐρωπείης,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,130,"ἱστίον οἷά τε νηός, ἐλαφρίζεσκε δὲ κούρην.","ἱστίον οἷά τε νηός, ἐλαφρίζεσκε δὲ κούρην.",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,131,"ἣ δ’ ὅτε δὴ γαίης ἀπὸ πατρίδος ἦεν ἄνευθεν,","ἣ δ’ ὅτε δὴ γαίης ἀπὸ πατρίδος ἦεν ἄνευθεν,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,132,"φαίνετο δ’ οὔτ’ ἀκτή τις ἁλίρροθος οὔτ’ ὄρος αἰπύ,","φαίνετο δ’ οὔτ’ ἀκτή τις ἁλίρροθος οὔτ’ ὄρος αἰπύ,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,133,"ἀλλ’ ἀὴρ μὲν ἄνωθεν, ἔνερθε δὲ πόντος ἀπείρων,","ἀλλ’ ἀὴρ μὲν ἄνωθεν, ἔνερθε δὲ πόντος ἀπείρων,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,134,ἀμφί ἑ παπτήνασα τόσην ἀνενείκατο φωνήν·,ἀμφί ἑ παπτήνασα τόσην ἀνενείκατο φωνήν·,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,135,πῇ με φέρεις θεόταυρε; τίς ἔπλεο; πῶς δὲ κέλευθα,πῇ με φέρεις θεόταυρε; τίς ἔπλεο; πῶς δὲ κέλευθα,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,136,"ἀργαλἔ εἰλιπόδεσσι διέρχεαι, οὐδὲ θάλασσαν","ἀργαλἔ εἰλιπόδεσσι διέρχεαι, οὐδὲ θάλασσαν",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,137,δειμαίνεις; νηυσὶν γὰρ ἐπίδρομός ἐστι θάλασσα,δειμαίνεις; νηυσὶν γὰρ ἐπίδρομός ἐστι θάλασσα,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,138,"ὠκυάλοις, ταῦροι δ’ ἁλίην τρομέουσιν ἀταρπόν.","ὠκυάλοις, ταῦροι δ’ ἁλίην τρομέουσιν ἀταρπόν.",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,139,ποῖόν τοι ποτὸν ἡδύ; τίς ἐξ ἁλὸς ἔσσετ’ ἐδωδή;,ποῖόν τοι ποτὸν ἡδύ; τίς ἐξ ἁλὸς ἔσσετ’ ἐδωδή;,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,140,ἦ ἄρα τις θεός ἐσσι· θεοῖς γ’ ἐπεοικότα ῥέζεις.,ἦ ἄρα τις θεός ἐσσι· θεοῖς γ’ ἐπεοικότα ῥέζεις.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,141,οὔθ’ ἅλιοι δελφῖνες ἐπὶ χθονὸς οὔτε τι ταῦροι,οὔθ’ ἅλιοι δελφῖνες ἐπὶ χθονὸς οὔτε τι ταῦροι,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,142,"ἐν πόντῳ στιχόωσι, σὺ δὲ χθόνα καὶ κατὰ πόντον","ἐν πόντῳ στιχόωσι, σὺ δὲ χθόνα καὶ κατὰ πόντον",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,143,"ἄτρομος ἀΐσσεις, χηλαὶ δέ τοί εἰσιν ἐρετμά.","ἄτρομος ἀΐσσεις, χηλαὶ δέ τοί εἰσιν ἐρετμά.",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,144,ἦ τάχα καὶ γλαυκῆς ὑπὲρ ἠέρος ὑψόσ’ ἀερθεὶς,ἦ τάχα καὶ γλαυκῆς ὑπὲρ ἠέρος ὑψόσ’ ἀερθεὶς,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,145,εἴκελος αἰψηροῖσι πετήσεαι οἰωνοῖσιν.,εἴκελος αἰψηροῖσι πετήσεαι οἰωνοῖσιν.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,146,"ὤμοι ἐγὼ μέγα δή τι δυσάμμορος, ἥ ῥά τε δῶμα","ὤμοι ἐγὼ μέγα δή τι δυσάμμορος, ἥ ῥά τε δῶμα",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,147,πατρὸς ἀποπρολιποῦσα καὶ ἑσπομένη βοΐ τῷδε,πατρὸς ἀποπρολιποῦσα καὶ ἑσπομένη βοΐ τῷδε,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,148,ξείνην ναυτιλίην ἐφέπω καὶ πλάζομαι οἴη.,ξείνην ναυτιλίην ἐφέπω καὶ πλάζομαι οἴη.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,149,ἀλλὰ σύ μοι μεδέων πολιῆς ἁλὸς Ἐννοσίγαιε,ἀλλὰ σύ μοι μεδέων πολιῆς ἁλὸς Ἐννοσίγαιε,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,150,"ἵλαος ἀντιάσειας, ὃν ἔλπομαι εἰσοράασθαι","ἵλαος ἀντιάσειας, ὃν ἔλπομαι εἰσοράασθαι",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,151,τόνδε κατιθύνοντα πόρον προκέλευθον ἐμεῖο.,τόνδε κατιθύνοντα πόρον προκέλευθον ἐμεῖο.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,152,οὐκ ἀθεεὶ γὰρ ταῦτα διέρχομαι ὑγρὰ κέλευθα.,οὐκ ἀθεεὶ γὰρ ταῦτα διέρχομαι ὑγρὰ κέλευθα.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,153,ὣς φάτο· τὴν δ’ ὧδε προσεφώνεεν ἠΰκερως βοῦς·,ὣς φάτο· τὴν δ’ ὧδε προσεφώνεεν ἠΰκερως βοῦς·,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,154,"θάρσει παρθενική, μὴ δείδιθι πόντιον οἶδμα.","θάρσει παρθενική, μὴ δείδιθι πόντιον οἶδμα.",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,155,"αὐτός τοι Ζεύς εἰμι, κεἰ ἐγγύθεν εἴδομαι εἶναι","αὐτός τοι Ζεύς εἰμι, κεἰ ἐγγύθεν εἴδομαι εἶναι",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,156,ταῦρος· ἐπεὶ δύναμαί γε φανήμεναι ὅττι θέλοιμι.,ταῦρος· ἐπεὶ δύναμαί γε φανήμεναι ὅττι θέλοιμι.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,157,σὸς δὲ πόθος μ’ ἀνέηκε τόσην ἅλα μετρήσασθαι,σὸς δὲ πόθος μ’ ἀνέηκε τόσην ἅλα μετρήσασθαι,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,158,"ταύρῳ ἐειδόμενον· Κρήτη δέ σε δέξεται ἤδη,","ταύρῳ ἐειδόμενον· Κρήτη δέ σε δέξεται ἤδη,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,159,"ἥ μ’ ἔθρεψε καὶ αὐτόν, ὅπῃ νυμφήϊα σεῖο","ἥ μ’ ἔθρεψε καὶ αὐτόν, ὅπῃ νυμφήϊα σεῖο",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,160,"ἔσσεται· ἐξ ἐμέθεν δὲ κλυτοὺς φιτύσεαι υἷας,","ἔσσεται· ἐξ ἐμέθεν δὲ κλυτοὺς φιτύσεαι υἷας,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,161,οἳ σκηπτοῦχοι ἄνακτες ἐπὶ χθονίοισιν ἔσονται.,οἳ σκηπτοῦχοι ἄνακτες ἐπὶ χθονίοισιν ἔσονται.,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,162,ὣς φάτο· καὶ τετέλεστο τά περ φάτο. Φαίνετο μὲν δὴ,ὣς φάτο· καὶ τετέλεστο τά περ φάτο. Φαίνετο μὲν δὴ,tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,163,"Κρήτη, Ζεὺς δὲ πάλιν σφετέρην ἀνελάζετο μορφήν,","Κρήτη, Ζεὺς δὲ πάλιν σφετέρην ἀνελάζετο μορφήν,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,164,"λῦσε δέ οἱ μίτρην, καί οἱ λέχος ἔντυον Ὧραι.","λῦσε δέ οἱ μίτρην, καί οἱ λέχος ἔντυον Ὧραι.",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,165,"ἡ δὲ πάρος κούρη Ζηνὸς γένετ’ αὐτίκα νύμφη,","ἡ δὲ πάρος κούρη Ζηνὸς γένετ’ αὐτίκα νύμφη,",tlg0035.tlg002.perseus-grc2.xml
Europa,tlg002,1,166,καὶ Κρονίδῃ τέκνα τίκτε καὶ αὐτίκα γίνετο μήτηρ.,καὶ Κρονίδῃ τέκνα τίκτε καὶ αὐτίκα γίνετο μήτηρ.,tlg0035.tlg002.perseus-grc2.xml
Epitaphius Bios,tlg003,1,1,"Αἴλινά μοι στοναχεῖτε νάπαι καὶ Δώριον ὕδωρ,","Αἴλινά μοι στοναχεῖτε νάπαι καὶ Δώριον ὕδωρ,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,2,καὶ ποταμοὶ κλαίοιτε τὸν ἱμερόεντα Βίωνα.,καὶ ποταμοὶ κλαίοιτε τὸν ἱμερόεντα Βίωνα.,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,3,"νῦν φυτά μοι μύρεσθε, καὶ ἄλσεα νῦν γοάοισθε,","νῦν φυτά μοι μύρεσθε, καὶ ἄλσεα νῦν γοάοισθε,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,4,"ἄνθεα νῦν στυμνοῖσιν ἀποπνείοιτε κορύμβοις,","ἄνθεα νῦν στυμνοῖσιν ἀποπνείοιτε κορύμβοις,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,5,"νῦν ῥόδα φοινίσσεσθε τὰ πένθιμα, νῦν ἀνεμῶναι,","νῦν ῥόδα φοινίσσεσθε τὰ πένθιμα, νῦν ἀνεμῶναι,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,6,νῦν ὑάκινθε λάλει τὰ σὰ γράμματα καὶ πλέον αἰαῖ,νῦν ὑάκινθε λάλει τὰ σὰ γράμματα καὶ πλέον αἰαῖ,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,7,βάμβανε τοῖς πετάλοισι· καλὸς τέθνακε μελικτάς.,βάμβανε τοῖς πετάλοισι· καλὸς τέθνακε μελικτάς.,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,8,ἄρχετε Σικελικαὶ τῶ πένθεος ἄρχετε Μοῖσαι.,ἄρχετε Σικελικαὶ τῶ πένθεος ἄρχετε Μοῖσαι.,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,9,"ἀδόνες αἱ πυκινοῖσιν ὀδυρόμεναι ποτὶ φύλλοις,","ἀδόνες αἱ πυκινοῖσιν ὀδυρόμεναι ποτὶ φύλλοις,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,10,"νάμασι τοῖς Σικελοῖς ἀγγείλατε τᾶς Ἀρεθοίσας,","νάμασι τοῖς Σικελοῖς ἀγγείλατε τᾶς Ἀρεθοίσας,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,11,"ὅττι Βίων τέθνακεν ὁ βουκόλος, ὅττι σὺν αὐτῷ","ὅττι Βίων τέθνακεν ὁ βουκόλος, ὅττι σὺν αὐτῷ",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,12,καὶ τὸ μέλος τέθνακε καὶ ὤλετο Δωρὶς ἀοιδά.,καὶ τὸ μέλος τέθνακε καὶ ὤλετο Δωρὶς ἀοιδά.,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,13,ἄρχετε Σικελικαὶ τῶ πένθεος ἄρχετε Μοῖσαι.,ἄρχετε Σικελικαὶ τῶ πένθεος ἄρχετε Μοῖσαι.,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,14,"Στρυμόνιοι μύρεσθε παρ’ ὕδασιν αἴλινα κύκνοι,","Στρυμόνιοι μύρεσθε παρ’ ὕδασιν αἴλινα κύκνοι,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,15,"καὶ γοεροῖς στομάτεσσι μελίσδετε πένθιμον ᾠδάν,","καὶ γοεροῖς στομάτεσσι μελίσδετε πένθιμον ᾠδάν,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,16,"οἵαν ὑμετέροις ποτὶ χείλεσι γῆρας ἀείδει,","οἵαν ὑμετέροις ποτὶ χείλεσι γῆρας ἀείδει,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,17,"εἴπατε δ’ αὖ κούραις Οἰαγρίσιν, εἴπατε πάσαις","εἴπατε δ’ αὖ κούραις Οἰαγρίσιν, εἴπατε πάσαις",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,18,Βιστονίαις Νύμφαισιν ἀπώλετο Δώριος Ὀρφεύς.,Βιστονίαις Νύμφαισιν ἀπώλετο Δώριος Ὀρφεύς.,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,19,ἄρχετε Σικελικαὶ τῶ πένθεος ἄρχετε Μοῖσαι.,ἄρχετε Σικελικαὶ τῶ πένθεος ἄρχετε Μοῖσαι.,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,20,"κεῖνος ὁ ταῖς ἀγέλαισιν ἐράσμιος οὐκέτι μέλπει,","κεῖνος ὁ ταῖς ἀγέλαισιν ἐράσμιος οὐκέτι μέλπει,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,21,"οὐκέτ’ ἐρημαίαισιν ὑπὸ δρυσὶν ἥμενος ᾅδει,","οὐκέτ’ ἐρημαίαισιν ὑπὸ δρυσὶν ἥμενος ᾅδει,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,22,ἀλλὰ παρὰ Πλουτῆϊ μέλος Ληθαῖον ἀείδει.,ἀλλὰ παρὰ Πλουτῆϊ μέλος Ληθαῖον ἀείδει.,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,23,"ὤρεα δ’ ἐστὶν ἄφωνα, καὶ αἱ βόες αἱ ποτὶ ταύροις","ὤρεα δ’ ἐστὶν ἄφωνα, καὶ αἱ βόες αἱ ποτὶ ταύροις",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,24,πλαζόμεναι γοάοντι καὶ οὐκ ἐθέλοντι νέμεσθαι.,πλαζόμεναι γοάοντι καὶ οὐκ ἐθέλοντι νέμεσθαι.,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,25,ἄρχετε Σικελικαὶ τῶ πένθεος ἄρχετε Μοῖσαι.,ἄρχετε Σικελικαὶ τῶ πένθεος ἄρχετε Μοῖσαι.,tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,26,"σεῖο Βίων ἔκλαυσε ταχὺν μόρον αὐτὸς Ἀπόλλων,","σεῖο Βίων ἔκλαυσε ταχὺν μόρον αὐτὸς Ἀπόλλων,",tlg0035.tlg003.perseus-grc2.xml
Epitaphius Bios,tlg003,1,27,καὶ Σάτυροι μύροντο μελάγχλαινοί τε Πρίηποι·,καὶ Σάτυροι μύροντο μελάγχλαινοί τε Πρίηποι·,tlg0035.tlg003.perseus-grc2.xml
