work,book,n,id,n_syll,phones,quantity,accent,foot,flags,detail,text
Argonautica,2,297,arg_2_297,15,n ɛːˊ . s uː s # t oiˆ . oˊ # g eˊ . k ɛː . t i # p aˊ . r o s # p l ɔː . t aˋ s # k a . l eˊ . o n . t e s,LLLSSLSSLLLSSLL,A0CAA00A00G0A00,112223334455566,10:position_ambiguous,"[{""text"": ""νή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""n"", ""ɛː""], ""flags"": []}, {""text"": ""σους"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""s"", ""uː"", ""s""], ""flags"": []}, {""text"": ""τοῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 2, ""ph"": [""t"", ""oi""], ""flags"": []}, {""text"": ""ό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""o""], ""flags"": []}, {""text"": ""γ’ἕ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""g"", ""e""], ""flags"": []}, {""text"": ""κη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""k"", ""ɛː""], ""flags"": []}, {""text"": ""τι,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""i""], ""flags"": []}, {""text"": ""πά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""p"", ""a""], ""flags"": []}, {""text"": ""ρος"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""r"", ""o"", ""s""], ""flags"": []}, {""text"": ""Πλω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""l"", ""ɔː""], ""flags"": []}, {""text"": ""τὰς"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""t"", ""a"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""κα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""a""], ""flags"": []}, {""text"": ""λέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""ον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""o"", ""n""], ""flags"": []}, {""text"": ""τες."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""e"", ""s""], ""flags"": []}]","νήσους τοῖό γ’ ἕκητι, πάρος Πλωτὰς καλέοντες."
Argonautica,2,298,arg_2_298,15,aˊ r . p yi . aiˊ # t iːˆ . r iˊ s # t e # d i . eˊ t . m a . g e n # h ai # m eˋ n # eˊ . d yː . s a n,LLLLLSSLSSLSSLL,A0ACA00A000GA00,112233344455566,0:position_ambiguous;4:position_ambiguous;14:lexicon,"[{""text"": ""Ἄρ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""a"", ""r""], ""flags"": [""position_ambiguous""]}, {""text"": ""πυι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""p"", ""yi""], ""flags"": []}, {""text"": ""αί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""ai""], ""flags"": []}, {""text"": ""τ’Ἶ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 2, ""ph"": [""t"", ""iː""], ""flags"": []}, {""text"": ""ρίς"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""r"", ""i"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""τε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""δι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""d"", ""i""], ""flags"": []}, {""text"": ""έτ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""e"", ""t""], ""flags"": []}, {""text"": ""μα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""a""], ""flags"": []}, {""text"": ""γεν."", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""g"", ""e"", ""n""], ""flags"": []}, {""text"": ""αἱ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""h"", ""ai""], ""flags"": []}, {""text"": ""μὲν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""m"", ""e"", ""n""], ""flags"": []}, {""text"": ""ἔ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""δυ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""d"", ""yː""], ""flags"": []}, {""text"": ""σαν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""s"", ""a"", ""n""], ""flags"": [""lexicon""]}]",Ἄρπυιαί τ’ Ἶρίς τε διέτμαγεν. αἱ μὲν ἔδυσαν
Argonautica,2,299,arg_2_299,14,k eu tʰ . m ɔːˆ . n a # k r ɛːˊ . t ɛː z # m iː . n ɔː . iˊ . d o s # h ɛː # d a . n oˊ . r uː . s e n,LLLLLLLSSLSSLL,0C0A000A000A00,11223344455566,2:position_ambiguous,"[{""text"": ""κευθ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""k"", ""eu"", ""tʰ""], ""flags"": []}, {""text"": ""μῶ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""m"", ""ɔː""], ""flags"": []}, {""text"": ""να"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""n"", ""a""], ""flags"": [""position_ambiguous""]}, {""text"": ""Κρή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""k"", ""r"", ""ɛː""], ""flags"": []}, {""text"": ""της"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""ɛː"", ""z""], ""flags"": []}, {""text"": ""Μι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""m"", ""iː""], ""flags"": []}, {""text"": ""νω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""n"", ""ɔː""], ""flags"": []}, {""text"": ""ί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""i""], ""flags"": []}, {""text"": ""δος·"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""d"", ""o"", ""s""], ""flags"": []}, {""text"": ""ἡ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""h"", ""ɛː""], ""flags"": []}, {""text"": ""δ’ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""d"", ""a""], ""flags"": []}, {""text"": ""νό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""n"", ""o""], ""flags"": []}, {""text"": ""ρου"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""uː""], ""flags"": []}, {""text"": ""σεν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""s"", ""e"", ""n""], ""flags"": []}]",κευθμῶνα Κρήτης Μινωίδος· ἡ δ’ ἀνόρουσεν
Argonautica,2,300,arg_2_300,16,uːˊ . l y m . p oˊ n . d e # tʰ o . ɛːiˆ . s i # m e . t a kʰ . r o . n iˊ . ɛː # p t e . r yˊ . g e s . s i n,LLLSSLSSLSSLSSLL,A0A00C0000A00A00,1122233344455566,1:position_ambiguous;8:position_ambiguous;15:lexicon,"[{""text"": ""Οὔ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""uː""], ""flags"": []}, {""text"": ""λυμ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""l"", ""y"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""πόν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""p"", ""o"", ""n""], ""flags"": []}, {""text"": ""δε,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""θο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""tʰ"", ""o""], ""flags"": []}, {""text"": ""ῇ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""ɛːi""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""ταχ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""t"", ""a"", ""kʰ""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""r"", ""o""], ""flags"": []}, {""text"": ""νί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""n"", ""i""], ""flags"": []}, {""text"": ""η"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""ɛː""], ""flags"": []}, {""text"": ""πτε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""p"", ""t"", ""e""], ""flags"": []}, {""text"": ""ρύ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""r"", ""y""], ""flags"": []}, {""text"": ""γεσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""g"", ""e"", ""s""], ""flags"": []}, {""text"": ""σιν."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""s"", ""i"", ""n""], ""flags"": [""lexicon""]}]","Οὔλυμπόνδε, θοῇσι μεταχρονίη πτερύγεσσιν."
Argonautica,2,301,arg_2_301,16,t oˊ pʰ . r a # d a . r i s . t ɛːˆ . e s # p i . n oˊ . e n # p e . r iˋ # d eˊ r . m a # g eˊ . r o n . t o s,LSSLLLSSLSSLSSLL,A000C00A00GA0A00,1112233344455566,3:position_ambiguous,"[{""text"": ""τόφ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""t"", ""o"", ""pʰ""], ""flags"": []}, {""text"": ""ρα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""r"", ""a""], ""flags"": []}, {""text"": ""δ’ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""d"", ""a""], ""flags"": []}, {""text"": ""ρισ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""r"", ""i"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""τῆ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 2, ""ph"": [""t"", ""ɛː""], ""flags"": []}, {""text"": ""ες"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e"", ""s""], ""flags"": []}, {""text"": ""πι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""p"", ""i""], ""flags"": []}, {""text"": ""νό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""n"", ""o""], ""flags"": []}, {""text"": ""εν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""e"", ""n""], ""flags"": []}, {""text"": ""πε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""e""], ""flags"": []}, {""text"": ""ρὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""r"", ""i""], ""flags"": []}, {""text"": ""δέρ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""d"", ""e"", ""r""], ""flags"": []}, {""text"": ""μα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""m"", ""a""], ""flags"": []}, {""text"": ""γέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""g"", ""e""], ""flags"": []}, {""text"": ""ρον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""o"", ""n""], ""flags"": []}, {""text"": ""τος"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""o"", ""s""], ""flags"": []}]",τόφρα δ’ ἀριστῆες πινόεν περὶ δέρμα γέροντος
Argonautica,2,302,arg_2_302,14,p aˊ n . t ɛːi # pʰ oi . b ɛːˊ . s a n . t e s # e . p i k . r i . d oˋ n # h iː . r euˊ . s a n . t o,LLLLLSSLSSLLLL,A00A00000G0A00,11223334445566,0:position_ambiguous;4:position_ambiguous;7:position_ambiguous;12:position_ambiguous,"[{""text"": ""πάν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""p"", ""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""τῃ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""t"", ""ɛːi""], ""flags"": []}, {""text"": ""φοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""pʰ"", ""oi""], ""flags"": []}, {""text"": ""βή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""b"", ""ɛː""], ""flags"": []}, {""text"": ""σαν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""τες"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""e"", ""s""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e""], ""flags"": []}, {""text"": ""πικ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""i"", ""k""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""r"", ""i""], ""flags"": []}, {""text"": ""δὸν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""d"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἱ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""h"", ""iː""], ""flags"": []}, {""text"": ""ρεύ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""r"", ""eu""], ""flags"": []}, {""text"": ""σαν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""s"", ""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""το"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""o""], ""flags"": []}]",πάντῃ φοιβήσαντες ἐπικριδὸν ἱρεύσαντο
Argonautica,2,303,arg_2_303,17,m ɛːˆ . l a # t aˊ # t e k s # a . m yˊ . k oi . o # l e . ɛː . l a . s iˊ . ɛː s # e . k oˊ . m i s . s a n,LSSLSSLSSLSSLSSLL,C0A00A00000A00A00,11122233344455566,15:position_ambiguous;16:line_final_ambiguous,"[{""text"": ""μῆ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""λα,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""l"", ""a""], ""flags"": []}, {""text"": ""τά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""τ’ἐξ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""t"", ""e"", ""k"", ""s""], ""flags"": []}, {""text"": ""Ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""a""], ""flags"": []}, {""text"": ""μύ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""m"", ""y""], ""flags"": []}, {""text"": ""κοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""k"", ""oi""], ""flags"": []}, {""text"": ""ο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""o""], ""flags"": []}, {""text"": ""λε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""η"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""ɛː""], ""flags"": []}, {""text"": ""λα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""l"", ""a""], ""flags"": []}, {""text"": ""σί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""ης"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""ɛː"", ""s""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""κό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""k"", ""o""], ""flags"": []}, {""text"": ""μισ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""m"", ""i"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""σαν."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""s"", ""a"", ""n""], ""flags"": [""line_final_ambiguous""]}]","μῆλα, τά τ’ ἐξ Ἀμύκοιο λεηλασίης ἐκόμισσαν."
Argonautica,2,304,arg_2_304,17,au . t aˋ r # e . p eːˋ # m eˊ . g a # d oˊ r . p o n # e . n iːˋ # m e . g aˊ . r oi . s i n # eˊ . tʰ e n . t o,LSSLSSLSSLSSLSSLL,0G0GA0A00G0A00A00,11122233344455566,,"[{""text"": ""αὐ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""au""], ""flags"": []}, {""text"": ""τὰρ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""t"", ""a"", ""r""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""e""], ""flags"": []}, {""text"": ""πεὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""p"", ""eː""], ""flags"": []}, {""text"": ""μέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""γα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""g"", ""a""], ""flags"": []}, {""text"": ""δόρ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""d"", ""o"", ""r""], ""flags"": []}, {""text"": ""πον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""p"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e""], ""flags"": []}, {""text"": ""νὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""n"", ""iː""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""γά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""g"", ""a""], ""flags"": []}, {""text"": ""ροι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""r"", ""oi""], ""flags"": []}, {""text"": ""σιν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""i"", ""n""], ""flags"": []}, {""text"": ""ἔ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""θεν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""tʰ"", ""e"", ""n""], ""flags"": []}, {""text"": ""το,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""o""], ""flags"": []}]","αὐτὰρ ἐπεὶ μέγα δόρπον ἐνὶ μεγάροισιν ἔθεντο,"
Argonautica,2,305,arg_2_305,15,d aiˊ . n y n tʰ # h e . z d oˊ . m e . n oi # s yˋ n # d eˊ # s pʰ i . s i # d aiˊ . n y . t o # pʰ iː . n euˋ s,LLLSSLLLSSLSSLL,A00A00GA00A000G,112223344455566,1:position_ambiguous;6:lexicon,"[{""text"": ""δαί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""d"", ""ai""], ""flags"": []}, {""text"": ""νυνθ’"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""n"", ""y"", ""n"", ""tʰ""], ""flags"": [""position_ambiguous""]}, {""text"": ""ἑ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""h"", ""e""], ""flags"": []}, {""text"": ""ζό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""z"", ""d"", ""o""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""νοι·"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""n"", ""oi""], ""flags"": []}, {""text"": ""σὺν"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""s"", ""y"", ""n""], ""flags"": [""lexicon""]}, {""text"": ""δέ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""σφι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""s"", ""pʰ"", ""i""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""δαί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""d"", ""ai""], ""flags"": []}, {""text"": ""νυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""n"", ""y""], ""flags"": []}, {""text"": ""το"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""Φι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""pʰ"", ""iː""], ""flags"": []}, {""text"": ""νεὺς"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 6, ""ph"": [""n"", ""eu"", ""s""], ""flags"": []}]",δαίνυνθ’ ἑζόμενοι· σὺν δέ σφισι δαίνυτο Φινεὺς
Argonautica,2,306,arg_2_306,16,h a r . p a . l eˊ . ɔː s # h oiˆ . oˊ n # t e n # o . n eːˊ . r a . s i # tʰ yː . m oˋ n # i . aiˊ . n ɔː n,LSSLLLSSLSSLSSLL,00A0CA00A000G0A0,1112233344455566,0:position_ambiguous,"[{""text"": ""ἁρ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""h"", ""a"", ""r""], ""flags"": [""position_ambiguous""]}, {""text"": ""πα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""p"", ""a""], ""flags"": []}, {""text"": ""λέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""ως,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""ɔː"", ""s""], ""flags"": []}, {""text"": ""οἷ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 2, ""ph"": [""h"", ""oi""], ""flags"": []}, {""text"": ""όν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""o"", ""n""], ""flags"": []}, {""text"": ""τ’ἐν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""e"", ""n""], ""flags"": []}, {""text"": ""ὀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""o""], ""flags"": []}, {""text"": ""νεί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""n"", ""eː""], ""flags"": []}, {""text"": ""ρα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""r"", ""a""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""θυ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""tʰ"", ""yː""], ""flags"": []}, {""text"": ""μὸν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""m"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἰ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""i""], ""flags"": []}, {""text"": ""αί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""ai""], ""flags"": []}, {""text"": ""νων."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""ɔː"", ""n""], ""flags"": []}]","ἁρπαλέως, οἷόν τ’ ἐν ὀνείρασι θυμὸν ἰαίνων."
