work,book,n,id,n_syll,phones,quantity,accent,foot,flags,detail,text
The Rape of Helen,1,107,col_1_107,17,n oˊ s . pʰ i # d eˋ # b o s . k o . m eˊ . n ɔː n # d i . e . m eˊ t . r e . e # p ɔːˊ . e . a # m ɛːˊ . l ɔː n,LSSLSSLSSLSSLSSLL,A0G00A000A00A00A0,11122233344455566,,"[{""text"": ""νόσ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""n"", ""o"", ""s""], ""flags"": []}, {""text"": ""φι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""pʰ"", ""i""], ""flags"": []}, {""text"": ""δὲ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""βοσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""b"", ""o"", ""s""], ""flags"": []}, {""text"": ""κο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""o""], ""flags"": []}, {""text"": ""μέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""νων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""n"", ""ɔː"", ""n""], ""flags"": []}, {""text"": ""δι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""d"", ""i""], ""flags"": []}, {""text"": ""ε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e""], ""flags"": []}, {""text"": ""μέτ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""m"", ""e"", ""t""], ""flags"": []}, {""text"": ""ρε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""r"", ""e""], ""flags"": []}, {""text"": ""ε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""e""], ""flags"": []}, {""text"": ""πώ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""p"", ""ɔː""], ""flags"": []}, {""text"": ""ε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""α"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""μή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""λων·"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""l"", ""ɔː"", ""n""], ""flags"": []}]",νόσφι δὲ βοσκομένων διεμέτρεε πώεα μήλων·
The Rape of Helen,1,108,col_1_108,16,k aiˊ # t i s # o . r e s . s auˊ . l oi . o # d o . r ɛːˋ # m e . t oˊ . p i s . tʰ e # kʰ i . m aiˊ . r ɛː s,LSSLLLSSLSSLSSLL,A000A000G0A000A0,1112233344455566,11:position_ambiguous,"[{""text"": ""καί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""k"", ""ai""], ""flags"": []}, {""text"": ""τις"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""t"", ""i"", ""s""], ""flags"": []}, {""text"": ""ὀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""o""], ""flags"": []}, {""text"": ""ρεσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""r"", ""e"", ""s""], ""flags"": []}, {""text"": ""σαύ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""s"", ""au""], ""flags"": []}, {""text"": ""λοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""oi""], ""flags"": []}, {""text"": ""ο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""o""], ""flags"": []}, {""text"": ""δο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""d"", ""o""], ""flags"": []}, {""text"": ""ρὴ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""r"", ""ɛː""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""τό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""πισ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""p"", ""i"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""θε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""χι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""kʰ"", ""i""], ""flags"": []}, {""text"": ""μαί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""m"", ""ai""], ""flags"": []}, {""text"": ""ρης"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""ɛː"", ""s""], ""flags"": []}]",καί τις ὀρεσσαύλοιο δορὴ μετόπισθε χιμαίρης
The Rape of Helen,1,109,col_1_109,15,e k . k r e . m eˋ s # ɛːi . ɔːˊ . r ɛː . t o # k aiˋ # au . t ɔːˆ n # h ɛːˊ p . t e . t o # m ɛː . r ɔːˆ n,LSSLLLSSLLLSSLL,00G0A00G0CA000C,111223334455566,7:correption,"[{""text"": ""ἐκ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""e"", ""k""], ""flags"": []}, {""text"": ""κρε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""k"", ""r"", ""e""], ""flags"": []}, {""text"": ""μὲς"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""m"", ""e"", ""s""], ""flags"": []}, {""text"": ""ᾐ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""ɛːi""], ""flags"": []}, {""text"": ""ώ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""ɔː""], ""flags"": []}, {""text"": ""ρη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""ɛː""], ""flags"": []}, {""text"": ""το"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""k"", ""ai""], ""flags"": [""correption""]}, {""text"": ""αὐ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""au""], ""flags"": []}, {""text"": ""τῶν"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 4, ""ph"": [""t"", ""ɔː"", ""n""], ""flags"": []}, {""text"": ""ἥπ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""h"", ""ɛː"", ""p""], ""flags"": []}, {""text"": ""τε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""το"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""μη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""ρῶν,"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 6, ""ph"": [""r"", ""ɔː"", ""n""], ""flags"": []}]","ἐκκρεμὲς ᾐώρητο καὶ αὐτῶν ἥπτετο μηρῶν,"
The Rape of Helen,1,110,col_1_110,17,p oi . m e . n iˊ . ɛː # d a . p eˊ . k eː . t o # b o . ɔːˆ n # e . l aˊ . t eː . r a # k a . l auˆ . r o p s,LSSLSSLSSLSSLSSLL,00A00A000C0A000C0,11122233344455566,,"[{""text"": ""ποι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""p"", ""oi""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""νί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""n"", ""i""], ""flags"": []}, {""text"": ""η"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""ɛː""], ""flags"": []}, {""text"": ""δ’ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""d"", ""a""], ""flags"": []}, {""text"": ""πέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""p"", ""e""], ""flags"": []}, {""text"": ""κει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""k"", ""eː""], ""flags"": []}, {""text"": ""το,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""βο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""b"", ""o""], ""flags"": []}, {""text"": ""ῶν"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 4, ""ph"": [""ɔː"", ""n""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""e""], ""flags"": []}, {""text"": ""λά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""l"", ""a""], ""flags"": []}, {""text"": ""τει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""eː""], ""flags"": []}, {""text"": ""ρα,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""r"", ""a""], ""flags"": []}, {""text"": ""κα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""a""], ""flags"": []}, {""text"": ""λαῦ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 6, ""ph"": [""l"", ""au""], ""flags"": []}, {""text"": ""ροψ,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""o"", ""p"", ""s""], ""flags"": []}]","ποιμενίη δ’ ἀπέκειτο, βοῶν ἐλάτειρα, καλαῦροψ,"
The Rape of Helen,1,111,col_1_111,16,t oiˆ . o s # e . p eːˋ # s yːˊ . r i ŋ . g o s # e s # ɛːˊ . tʰ e . a # b ai . oˋ n # h o . d euˊ . ɔː n,LSSLLLSSLSSLSSLL,C00GA000A000G0A0,1112233344455566,5:position_ambiguous,"[{""text"": ""τοῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""t"", ""oi""], ""flags"": []}, {""text"": ""ος"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""o"", ""s""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""e""], ""flags"": []}, {""text"": ""πεὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""p"", ""eː""], ""flags"": []}, {""text"": ""σύ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""s"", ""yː""], ""flags"": []}, {""text"": ""ριγ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""i"", ""ŋ""], ""flags"": [""position_ambiguous""]}, {""text"": ""γος,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""g"", ""o"", ""s""], ""flags"": []}, {""text"": ""ἐς"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e"", ""s""], ""flags"": []}, {""text"": ""ἤ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""ɛː""], ""flags"": []}, {""text"": ""θε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""α"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""a""], ""flags"": []}, {""text"": ""βαι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""b"", ""ai""], ""flags"": []}, {""text"": ""ὸν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""o"", ""n""], ""flags"": []}, {""text"": ""ὁ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""h"", ""o""], ""flags"": []}, {""text"": ""δεύ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""d"", ""eu""], ""flags"": []}, {""text"": ""ων,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""ɔː"", ""n""], ""flags"": []}]","τοῖος ἐπεὶ σύριγγος, ἐς ἤθεα βαιὸν ὁδεύων,"
The Rape of Helen,1,112,col_1_112,17,a g . r o . t eˊ . r ɔː n # k a . l aˊ . m ɔː n # l i . g y . r ɛːˋ n # e . d iˊ . ɔː . k e n # a . oi . d ɛːˊ n,LSSLSSLSSLSSLSSLL,00A00A000G0A0000A,11122233344455566,0:position_ambiguous,"[{""text"": ""ἀγ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""a"", ""g""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""r"", ""o""], ""flags"": []}, {""text"": ""τέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""ρων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""r"", ""ɔː"", ""n""], ""flags"": []}, {""text"": ""κα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""a""], ""flags"": []}, {""text"": ""λά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""l"", ""a""], ""flags"": []}, {""text"": ""μων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""m"", ""ɔː"", ""n""], ""flags"": []}, {""text"": ""λι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""i""], ""flags"": []}, {""text"": ""γυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""g"", ""y""], ""flags"": []}, {""text"": ""ρὴν"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""r"", ""ɛː"", ""n""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""e""], ""flags"": []}, {""text"": ""δί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""d"", ""i""], ""flags"": []}, {""text"": ""ω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""ɔː""], ""flags"": []}, {""text"": ""κεν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""e"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""οι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""oi""], ""flags"": []}, {""text"": ""δήν·"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""d"", ""ɛː"", ""n""], ""flags"": []}]",ἀγροτέρων καλάμων λιγυρὴν ἐδίωκεν ἀοιδήν·
The Rape of Helen,1,113,col_1_113,16,p o l . l aˊ . k i # d oi . o . p oˊ . l oi . s i n # e . n iˋ # s t a tʰ . m oiˆ . s i n # a . eːˊ . d ɔː n,LSSLSSLSSLLLSSLL,0A000A000G0C00A0,1112223334455566,9:lexicon;10:position_ambiguous,"[{""text"": ""πολ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""p"", ""o"", ""l""], ""flags"": []}, {""text"": ""λά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""l"", ""a""], ""flags"": []}, {""text"": ""κι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""k"", ""i""], ""flags"": []}, {""text"": ""δ’οἰ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""d"", ""oi""], ""flags"": []}, {""text"": ""ο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""o""], ""flags"": []}, {""text"": ""πό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""p"", ""o""], ""flags"": []}, {""text"": ""λοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""oi""], ""flags"": []}, {""text"": ""σιν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""i"", ""n""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e""], ""flags"": []}, {""text"": ""νὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""n"", ""i""], ""flags"": [""lexicon""]}, {""text"": ""σταθ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""s"", ""t"", ""a"", ""tʰ""], ""flags"": [""position_ambiguous""]}, {""text"": ""μοῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 5, ""ph"": [""m"", ""oi""], ""flags"": []}, {""text"": ""σιν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""i"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""εί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""eː""], ""flags"": []}, {""text"": ""δων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""d"", ""ɔː"", ""n""], ""flags"": []}]",πολλάκι δ’ οἰοπόλοισιν ἐνὶ σταθμοῖσιν ἀείδων
The Rape of Helen,1,114,col_1_114,15,k aiˋ # t auˊ . r ɔː n # a . m eˊ . l ɛː . s e # k aiˋ # uː k # e m . p aˊ . z d e . t o # m ɛːˊ . l ɔː n,LLLSSLSSLLLSSLL,GA00A00G00A00A0,112223334455566,7:correption;10:position_ambiguous,"[{""text"": ""καὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""k"", ""ai""], ""flags"": []}, {""text"": ""ταύ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""t"", ""au""], ""flags"": []}, {""text"": ""ρων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""r"", ""ɔː"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""a""], ""flags"": []}, {""text"": ""μέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""λη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""ɛː""], ""flags"": []}, {""text"": ""σε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""e""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""k"", ""ai""], ""flags"": [""correption""]}, {""text"": ""οὐκ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""uː"", ""k""], ""flags"": []}, {""text"": ""ἐμ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""e"", ""m""], ""flags"": []}, {""text"": ""πά"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""p"", ""a""], ""flags"": [""position_ambiguous""]}, {""text"": ""ζε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""z"", ""d"", ""e""], ""flags"": []}, {""text"": ""το"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""μή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""λων·"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""l"", ""ɔː"", ""n""], ""flags"": []}]",καὶ ταύρων ἀμέλησε καὶ οὐκ ἐμπάζετο μήλων·
The Rape of Helen,1,115,col_1_115,16,eˊ n . tʰ e n # eˊ . kʰ ɔː n # s yːˊ . r i ŋ . g a # k a t # ɛːˊ . tʰ e . a # k aː . l aˋ # n o . m ɛːˊ . ɔː n,LSSLLLSSLSSLSSLL,A0A0A000A000G0A0,1112233344455566,5:position_ambiguous,"[{""text"": ""ἔν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""e"", ""n""], ""flags"": []}, {""text"": ""θεν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""tʰ"", ""e"", ""n""], ""flags"": []}, {""text"": ""ἔ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""e""], ""flags"": []}, {""text"": ""χων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""kʰ"", ""ɔː"", ""n""], ""flags"": []}, {""text"": ""σύ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""s"", ""yː""], ""flags"": []}, {""text"": ""ριγ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""i"", ""ŋ""], ""flags"": [""position_ambiguous""]}, {""text"": ""γα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""g"", ""a""], ""flags"": []}, {""text"": ""κατ’"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""k"", ""a"", ""t""], ""flags"": []}, {""text"": ""ἤ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""ɛː""], ""flags"": []}, {""text"": ""θε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""α"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""a""], ""flags"": []}, {""text"": ""κα"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""aː""], ""flags"": []}, {""text"": ""λὰ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""l"", ""a""], ""flags"": []}, {""text"": ""νο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""n"", ""o""], ""flags"": []}, {""text"": ""μή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""ων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""ɔː"", ""n""], ""flags"": []}]",ἔνθεν ἔχων σύριγγα κατ’ ἤθεα καλὰ νομήων
The Rape of Helen,1,116,col_1_116,16,p aː . n iˋ # k aiˋ # h e r . m aːˊ . ɔː . n i # pʰ iˊ . l ɛː n # a . n e . b aˊ l . l e . t o # m o l . p ɛːˊ n,LSSLLLSSLSSLSSLL,0GG0A00A000A000A,1112233344455566,2:correption;11:position_ambiguous,"[{""text"": ""Πα"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""p"", ""aː""], ""flags"": []}, {""text"": ""νὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""n"", ""i""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""k"", ""ai""], ""flags"": [""correption""]}, {""text"": ""Ἑρ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""h"", ""e"", ""r""], ""flags"": []}, {""text"": ""μά"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""m"", ""aː""], ""flags"": []}, {""text"": ""ω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""ɔː""], ""flags"": []}, {""text"": ""νι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""n"", ""i""], ""flags"": []}, {""text"": ""φί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""pʰ"", ""i""], ""flags"": []}, {""text"": ""λην"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""l"", ""ɛː"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""a""], ""flags"": []}, {""text"": ""νε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""n"", ""e""], ""flags"": []}, {""text"": ""βάλ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""b"", ""a"", ""l""], ""flags"": [""position_ambiguous""]}, {""text"": ""λε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""το"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""μολ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""m"", ""o"", ""l""], ""flags"": []}, {""text"": ""πήν·"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""p"", ""ɛː"", ""n""], ""flags"": []}]",Πανὶ καὶ Ἑρμάωνι φίλην ἀνεβάλλετο μολπήν·
